fmol/mgCDW	Yu2021_N30_005R1	Yu2021_N30_005R2	Yu2021_N30_005R3	Yu2021_std_010R1	Yu2021_std_010R2	Yu2021_std_010R3	Yu2021_N30_010R1	Yu2021_N30_010R2	Yu2021_N30_010R3	Yu2021_N30_013R1	Yu2021_N30_013R2	Yu2021_N30_013R3	Yu2021_N30_018R1	Yu2021_N30_018R2	Yu2021_N30_018R3	Yu2021_N30_030R1	Yu2021_N30_030R2	Yu2021_N30_030R3	Yu2021_N30_035R1	Yu2021_N30_035R2	Yu2021_N30_035R3	Yu2021_Gln_glc1R1	Yu2021_Gln_glc1R2	Yu2021_Gln_glc1R3	Yu2021_Gln_glc2R1	Yu2021_Gln_glc2R2	Yu2021_Gln_glc2R3	Yu2021_Gln_N30R1	Yu2021_Gln_N30R2	Yu2021_Gln_N30R3	Yu2021_Phe_stdR1	Yu2021_Phe_stdR2	Yu2021_Phe_stdR3	Yu2021_Phe_N30R1	Yu2021_Phe_N30R2	Yu2021_Phe_N30R3	Yu2021_Ile_stdR1	Yu2021_Ile_stdR2	Yu2021_Ile_stdR3	Yu2021_Ile_N30R1	Yu2021_Ile_N30R2	Yu2021_Ile_N30R3
YER063W	372.8200498	306.6973768	344.0529696	404.6171464	457.2471064	295.7325964	256.8723997	256.5219816	304.1842266	484.9886683	451.9974144	365.255414	409.462763	432.0893253	374.6882129	718.3666748	834.6171074	800.2657969	1161.043565	1216.456281	1018.990104	444.0226812	540.8999586	395.7214716	405.7286264	286.5324962	380.5264962	429.8964783	618.7128851	594.6375663	440.9548865	470.0389846	428.6546871	619.2204438	580.745705	635.206049	369.2523623	448.6985634	352.4263031	869.6615876	628.8623977	762.966052
YER073W	10867.73362	10747.1727	11807.58914	16455.38061	16842.41096	12629.73357	4218.942077	5355.827999	7063.994213	5069.359262	4906.61518	5255.316619	5724.855189	5218.921106	5749.775874	10409.82056	9269.858757	8159.801808	10252.78581	9970.910517	13377.74747	21906.0077	21338.54397	24810.5431	28178.59088	14828.68056	20635.20285	6169.284723	11451.8195	10900.61389	22886.16318	36640.89354	29561.04301	11027.87893	11892.13118	9288.929063	14785.07876	16958.62801	16599.2929	14803.27026	14094.11637	14043.03209
YER075C	5.131521404	4.485407337	4.590756804	5.343407498	5.50129979	6.801987536	5.673306104	5.332934105	3.681145957	7.424446347	5.906121364	7.608377015	8.146908012	8.712145694	7.795218419	12.05495104	12.85955536	13.68399847	14.48613329	13.63994294	14.13204435	5.79714008	6.987641788	9.801140817	9.073420477	4.506802596	6.194522133	3.5234911	6.138329877	7.994916338	7.023195042	8.811462617	7.490505214	8.419655831	6.70235403	8.31272349	5.848979394	6.60676566	5.58368869	7.471721697	10.07937596	7.898492556
YER077C	0.273608888	0.270551805	0.403360935	0.725523623	0.792893674	0.730976734	0.271408856	0.207215921	0.136727901	0.408597174	0.23758785	0.299155707	0.432769698	0.430114466	0.388043049	0.736987683	0.663742953	0.858499755	0.678620205	1.062151964	0.855905559	1.142258714	1.342290026	1.727987496	1.228480966	0.467066777	0.535335629	0.173787488	0.375203534	0.421865214	0.879598961	1.076465333	0.811509289	0.487074664	0.417150859	0.517157238	0.500563634	0.737364599	0.470723446	0.445770417	0.678990094	0.307208962
YER078C	21.58502216	19.39568458	19.43265326	24.40565333	24.54852521	25.29995064	17.58123138	17.63990041	24.17555747	26.49386311	23.30926275	23.92242935	28.71341239	25.85318122	30.29689264	40.7467452	42.21892963	37.17982128	41.15835737	40.22689995	44.95281163	24.77238379	23.47133367	36.05487587	35.82581955	22.55004074	30.81776752	18.33164975	28.5181411	33.24178141	39.62482095	47.42761305	51.56017704	38.05907778	31.15958145	33.26192252	25.96135837	28.62310225	25.94651243	32.52124976	42.43931224	40.42299322
YER080W	141.1991333	134.0497039	140.418711	162.2015186	174.0667158	129.9401605	104.4458728	103.9338686	195.1026986	169.1727328	155.1760726	149.419681	144.0476575	144.3703074	160.8955799	179.7801973	217.9022102	176.0059031	225.7712893	191.0890458	249.9886091	177.2176214	237.5289043	190.11833	160.0213021	143.547522	151.0102895	134.4941466	197.3665446	184.0694167	222.1141911	217.910427	247.7295413	204.1011125	216.3864668	207.8195317	132.8414549	183.9854216	148.7048109	278.2072849	224.9946692	241.8451483
YER082C	42.6293816	41.21572394	53.86099831	115.3666121	128.6853881	82.96673855	33.61578202	35.57160924	48.93268663	56.53428912	40.61528111	38.35591162	49.87612674	48.62922353	58.2384428	90.9250962	92.42991923	107.0146538	102.6913755	146.9664556	104.443878	235.799905	295.2208103	225.868167	164.2243421	69.98194596	104.0128354	30.99783875	49.91463275	56.99683724	76.7492225	106.8970796	91.20879234	75.79099674	60.34196924	68.4451004	79.58531424	122.6345473	87.25610122	73.76195236	99.47583137	71.10621468
YER083C	50.13203713	42.82407	46.17623758	61.76429372	66.16971849	68.33670868	46.19456825	47.04588842	42.90137395	57.97166634	47.51489583	52.32479545	62.91897021	57.05956968	61.36259853	83.55589957	81.6667978	86.7697613	83.71392778	89.54624883	89.99521896	95.02122756	128.9560923	112.1107386	97.64790965	59.46560865	73.81860445	39.39121784	69.36262022	73.15885373	89.87296358	99.20465685	90.85537754	86.77697336	76.31945162	91.09217261	65.23057657	86.60448553	68.70587454	62.70200813	89.0286298	67.14244129
YER093C	46.32633172	42.59288499	55.50526497	40.80545212	64.0431835	42.80568282	45.56357059	37.2147213	30.16707747	62.03529614	53.49779143	53.40294645	66.78748249	47.84164557	59.16131812	84.68181517	71.16649639	90.09936534	83.44489332	97.13581018	89.73252786	39.87879857	119.35662	59.32893525	61.74379409	43.93582213	46.89850623	32.70395886	59.40287984	65.72949431	79.20604727	76.37752581	77.76688543	69.52757366	68.83923985	72.14460778	47.74004055	74.05502879	77.6834906	78.14405832	87.35058278	61.41821689
YER105C	74.11802086	71.66289543	96.83525082	70.99224824	78.99103158	76.15071418	52.245012	58.04661713	47.4390016	69.5767949	61.8386132	60.91967055	57.33881015	61.38859279	62.83589739	80.97715445	72.83383361	89.35260367	83.4890652	99.80660239	91.94399494	99.8403746	103.5188802	166.1096995	150.5682662	63.29355897	80.095452	41.3922377	77.84172967	70.60158701	71.33553476	118.4176567	72.23879312	97.67641525	88.67375227	76.20122599	73.02566535	90.59930933	70.19693035	78.84713756	91.14914673	83.7921354
YER110C	420.4279555	387.9606147	377.2451601	513.2054787	645.7681586	603.1231123	371.0629337	406.8176244	289.8983829	565.0850739	529.3265782	495.1562352	586.1554557	559.6657375	523.9604848	967.5398483	795.6841242	975.9369669	1181.36506	1379.501729	1261.996223	605.8795587	774.7377225	958.1592608	929.5246259	485.6471051	601.0588214	393.4780698	636.6910538	673.428453	678.8302961	821.4041057	641.5581898	745.7874363	672.8001897	724.580146	516.1604426	737.9425181	517.4047984	611.0882064	704.2536393	670.4734881
YER112W	1417.740367	1097.537821	1236.345494	1216.751551	1124.041541	1182.045357	1046.725919	1003.133283	1753.010704	1558.275057	1288.080752	1392.04373	1432.089997	1530.594915	1360.422227	2089.707118	1996.986845	1646.393938	2179.465706	1886.279036	1950.065346	1413.513453	1358.72086	2250.119594	2069.034213	1307.226697	1512.480051	1152.347512	1751.528206	1878.181788	1612.021181	2456.667351	1958.252089	1993.893606	1779.630699	1953.27281	1370.828783	1474.632738	1538.486181	2196.074235	2421.167756	2312.312708
YER119C	109.6640087	106.1594914	105.6735728	113.0983332	108.9272746	106.5766853	105.6421476	125.0357195	72.1911502	121.9889261	97.04055038	115.2312942	115.1754923	98.58553395	128.8386313	138.2246881	129.2354134	137.6916312	116.9360218	122.6765281	138.6106174	215.1258275	205.2156718	277.1379442	227.6695473	102.1618597	120.0597895	66.37216813	143.206345	168.420368	105.6345114	145.3362224	126.1309089	198.0010504	164.8158473	191.9086381	108.9374069	158.9478181	90.81201041	120.8661294	200.8372643	153.1445487
YER120W	53.05306243	51.02767991	40.91474467	77.75124581	85.72245204	57.7787168	26.42614767	38.54826426	61.0000463	47.72145319	53.76758096	64.65372435	60.2968846	64.20350701	60.66006035	96.26344729	95.65161533	162.4403977	138.301355	340.0071343	153.5356017	88.60792528	130.9633019	113.5570676	102.8010894	52.48816628	59.6129417	37.61050333	87.53412217	81.94567706	86.04798412	99.44427378	51.89134445	98.18757256	96.48383051	70.16243456	69.02430332	94.60997641	56.237304	87.39982738	61.65190454	73.71858789
YER126C	32.39331094	28.73398785	28.82811563	33.57172986	37.74936296	42.67813556	19.13829998	23.96286403	52.68592088	32.56553442	38.32670008	39.5761703	47.86062818	51.4340217	45.87884392	97.33661021	107.3590308	85.31619097	134.1816284	111.4693742	140.2178787	23.51177951	36.14457565	53.55960878	59.64785325	35.77012928	53.54381965	30.03829502	43.68451316	47.06782944	53.24868357	53.71045608	41.84373853	49.34238132	47.13068246	39.26743126	44.48702825	53.90788149	58.65914733	74.97476822	51.22056417	66.30560116
YER128W	18.03576314	15.21130509	0	19.91311598	24.31580021	19.24864303	15.65268045	14.97047786	13.3465713	18.65169765	21.69515999	24.88927566	19.070475	0	21.19541262	25.62146993	0	16.30179737	0	17.27221038	30.92548672	36.43290041	4.83010836	0	0	23.92756525	20.1678944	13.58931198	30.67034033	24.76151104	19.72281332	0	34.18385548	26.88695733	34.48663944	30.5362057	21.80655137	10.20421548	0	0	32.4409764	28.84477158
YER134C	81.18906541	80.71122726	71.0697384	118.9578673	121.4770552	124.5773976	77.35245216	44.10643764	57.57446383	114.6096391	98.18957461	107.0913866	128.8900046	111.6813014	144.4960265	152.1730855	156.1606997	150.9511707	149.2967813	162.9493333	93.16316686	130.311456	148.6906994	279.1330038	209.7577672	109.8123819	139.9848765	66.82638762	125.7695094	135.9088472	190.0684783	226.9823652	193.0454939	151.9304055	135.1365289	169.7011043	113.1765501	144.0894312	123.6106515	127.8006412	174.8697607	154.1639123
YER139C	93.14979801	105.1982315	0	92.18285735	76.31498286	60.65576654	50.88871069	71.21465913	88.58583764	76.5606109	69.71014948	83.75465012	68.33382883	0	74.75642499	83.41107229	0	90.71662355	0	111.8575305	108.9293698	29.17157285	51.62609708	0	0	63.13485191	137.2711291	69.49315297	116.9683868	117.799303	108.7366823	0	97.50741086	142.8470368	140.0426574	84.22681865	86.72147539	110.9495449	0	0	116.8050367	62.95100768
YER141W	209.4958752	205.8202145	170.1928352	418.9145099	416.4323056	403.3773284	181.7050926	180.5498364	167.3198082	290.4368149	252.1874413	270.6371097	350.3044139	323.8162315	356.8661143	500.4456713	495.3754752	469.42756	477.9251733	443.0916045	520.2767521	644.073503	766.949551	733.9231761	501.7638037	291.0727928	335.6890862	196.309505	389.143168	404.8071257	675.6889721	774.6971519	706.1701743	408.8421247	428.5486367	452.6956635	325.5705235	467.3076321	324.3182969	352.7945937	413.9047636	389.6645447
YER143W	103.9711389	101.833592	107.6248934	108.3474708	78.81980842	88.83539841	75.90353762	85.95875311	136.0954587	112.5081597	101.9583069	109.7343671	95.82192765	95.35933894	110.0188267	120.646937	124.7211699	64.43198574	121.3538845	68.75490972	134.5226137	102.5232516	96.79977324	143.4894236	134.8264455	102.2620205	135.5284028	76.33457461	148.1984115	136.0875089	98.92999145	121.4114999	127.7966887	148.6668386	143.8670469	125.3639993	104.0876555	96.05794208	113.6037642	189.8342441	161.4009441	189.6856791
YER146W	120.0198906	0	0	187.5485797	0	138.3134	0	102.5130484	101.197396	0	178.5325576	0	164.780074	0	162.8406499	0	0	0	0	0	331.6150134	140.065333	0	0	0	0	180.3720876	121.6779836	0	199.5347523	0	0	0	221.0296069	0	0	112.4406051	0	0	0	0	164.0359752
YER147C	8.353620562	7.177942474	7.509466194	12.95404692	13.95883358	11.65475683	6.891100699	8.09873497	5.591002966	8.60486089	7.506923219	7.953033052	9.057748319	8.281369884	9.352470004	10.37004788	9.750012517	8.102009175	9.70439327	7.656503978	10.6374261	17.7301887	24.09185115	20.10337288	16.90622521	8.537761595	11.43430493	5.304204831	9.965520387	11.26144897	12.45914061	13.77064343	11.52662647	15.74641609	11.85849942	12.34146584	10.90259657	16.87959505	9.401528434	8.427879436	11.3781742	9.912183672
YER156C	174.0312214	156.6093691	143.3439031	213.5777926	249.4221592	273.9653011	139.4890418	138.9406669	121.5220625	224.8492434	163.3349412	190.6047988	210.0279748	222.8281614	197.519839	300.1416579	338.5820062	331.9479199	379.7698793	400.3205004	323.5194073	209.5884088	372.0241892	236.6076269	284.3535604	176.3781884	224.1011157	128.7678598	248.4006557	252.5150889	287.2199409	325.9734526	322.197356	281.7399851	252.6176721	291.0358262	194.632076	257.2433977	200.8609715	297.2482106	284.4120248	271.429949
YER157W	136.3239467	120.8322469	125.3336607	153.3150811	156.2255458	138.4980366	103.6376193	107.3807207	78.04917081	139.3948488	108.1847082	117.5776606	127.4069044	120.4611128	131.1175909	163.9113137	159.481278	159.3486716	162.8520994	166.0564022	185.1717739	179.4449236	227.024749	258.875984	216.3022949	114.0206988	144.0365634	74.34797933	146.1454958	158.4921327	162.7505985	213.4992252	173.873491	189.1025975	159.1464878	184.0943327	140.2170081	188.7267156	128.048326	163.3232614	197.8664059	138.8447778
YER158C	4.856132381	2.811608596	3.805639861	3.396371061	5.226689862	4.135399141	3.867364666	4.851471721	3.711058545	6.291199155	4.668053766	4.463570092	5.608330908	4.591848462	6.26197726	5.276287665	6.879138287	5.471931154	5.751662985	5.708251	6.169212236	4.572110206	9.674886719	7.935862423	6.804567679	3.383125267	4.979912406	3.293071294	6.00239457	7.943943227	5.160634825	5.887744587	4.565849616	10.26664018	6.927199923	8.134549266	3.577093473	5.872782934	4.044290137	10.20585447	8.795343127	8.464876635
YER159C	177.0587946	171.6808028	178.1591761	317.1114657	390.3189452	309.0516317	165.853588	180.5310969	92.60534337	200.7834034	180.5869797	176.5037448	177.8859708	179.8402542	207.6340595	217.2551067	254.9210272	199.5588378	235.2376183	191.8218512	238.2198535	622.5425844	554.9312291	623.2755418	556.7400007	254.3854144	326.3688687	97.96524759	196.2026208	244.1574845	281.3479954	358.7102504	315.2673284	310.6509104	242.5603657	252.9343479	288.1179311	408.3235147	290.8686143	227.5067938	313.5676224	207.9267027
YER182W	103.1716764	98.54367042	71.13949763	111.2412994	118.6925029	112.5137495	89.40784726	75.70699711	94.25661108	158.9299909	122.6369665	130.5258944	140.8367313	161.3827303	126.9266638	205.1467422	230.6910403	202.5401809	271.7992342	241.9306413	195.0762118	97.04122958	168.183365	160.591859	142.2743788	121.4530503	124.5317933	134.4332629	167.0459414	170.4300196	184.894043	151.6769585	172.7511944	186.0936216	191.6028462	252.7793786	129.949681	147.6226927	122.7779286	221.0812218	187.4168509	239.0978181
YER062C	1332.855311	1199.714912	973.283015	898.2871296	1071.736156	859.0592083	954.5998215	1084.233583	1650.305546	1484.371953	1133.361842	1296.139608	1059.996921	871.0304302	1086.866035	975.0540154	1039.752075	1148.108385	1360.326272	1655.114225	1511.074528	982.4633558	716.0665638	682.300168	1590.306575	1169.977114	1415.2761	1171.745286	1723.015541	1581.983446	619.3745215	458.2800545	500.7797981	1856.02722	1686.14141	1286.752746	1101.827585	1274.355749	1368.819896	4454.295582	3121.024395	3170.7991
YGL225W	3.889983096	3.565965329	3.448341151	6.08692077	6.403300513	6.315989068	3.985483845	3.959849655	3.612765476	6.077781249	5.351515758	5.625882727	7.458719313	6.772384824	7.76422591	11.03858252	11.46644264	10.96742481	12.16117335	10.9055032	13.43159715	6.907040427	7.354949472	8.016578235	7.241256732	5.62384446	5.581548802	2.307076146	4.263064131	4.883898722	5.679682593	6.405512851	6.221663421	5.360067749	4.85725629	4.827117638	5.472723212	6.877851985	5.521822748	3.639154031	4.990120257	4.060841361
YNL209W	13394.68753	11193.94223	12538.236	14903.73027	19381.11478	16918.00648	11208.14388	10431.13026	14178.38424	18302.32301	15874.30107	14406.67345	17488.50167	17595.27964	13605.96517	37231.79582	30713.7823	45878.07819	60700.6967	59175.36745	55371.13629	21522.674	27687.8999	37461.60387	26289.45768	17709.37357	20887.90448	14886.64274	20791.63212	19500.27171	21009.56759	29276.15273	20269.89338	24015.47658	21535.96427	22311.68683	15898.60332	18684.88081	19028.47907	28854.25567	26958.07315	32176.32167
YNL218W	1.698174094	1.776725695	1.877332558	1.589985738	1.759316635	1.605623079	1.333451419	1.646992913	1.956439591	1.980011155	1.917013782	1.839019649	1.756312418	2.021839123	2.125342763	2.729399502	2.567183856	2.626562785	2.488386495	3.047727706	2.696692445	2.648845087	1.915531947	1.80052227	2.001961004	1.438485546	1.630587287	1.141724698	1.824661428	2.199629266	1.428781639	1.634947659	1.943449694	2.392732411	1.938339277	2.118067367	1.517483116	1.93551142	1.338353034	1.74581184	2.536022689	2.639759454
YNL215W	16.71933072	15.6216473	22.02151294	15.56619496	17.52879345	13.19020753	11.31302155	13.18798202	16.25015223	19.50863965	15.02220888	16.66436732	13.64643761	11.96850238	15.64740929	22.08315292	15.54707578	18.34024562	18.4013877	21.18146055	19.04749253	18.76693706	17.56108023	19.55454927	26.52338737	11.84675671	16.01021842	9.568691849	17.62970018	16.6911915	14.65172854	17.2856562	14.98214969	23.029198	22.37870768	19.33012659	14.11344112	17.74846163	10.55852222	15.06584243	26.27611946	17.84562549
YNL213C	4.766595592	4.585162241	4.757164483	8.621147064	10.34445186	8.868390163	3.99628015	4.430589068	3.04624958	5.134177859	4.337618629	4.643898662	5.791504888	5.526817298	6.130277553	8.980361534	9.53610374	8.486846162	9.536775898	8.281671705	9.992595021	18.38290407	23.06025851	19.79767892	14.03155482	6.396837484	8.334060593	2.775243768	5.707002406	6.594844644	8.159114984	10.64881329	8.998114214	7.75806151	7.014968373	7.727780243	7.476260758	11.46758649	6.919239485	7.446387868	7.533641074	6.723459137
YNL212W	68.85175254	67.30659587	67.54729871	83.45458841	97.43727963	70.52481195	54.34371338	65.94761907	63.93940168	76.12420256	67.38569239	68.14935436	65.56058344	64.61705569	76.54067554	78.98908648	75.56412696	66.56656918	80.75291182	71.3906622	89.89370669	86.94072613	110.0777177	94.96651353	96.72822588	51.05032547	73.94439599	44.87771929	83.60510222	95.91268634	95.88026276	107.1919291	87.9861323	113.2678618	90.84163026	78.86928967	64.52055261	93.2008761	59.60333821	65.98755136	74.98289067	67.52161578
YNL208W	2.219025813	0	0	1.481376686	0	0	0	0	3.921497287	0	0	0	3.887154184	0	0	0	0	0	0	0	0	1.260585817	0	0	0	0	0	7.648740842	0	0	0	0	0	6.432615529	0	0	3.074468461	0	0	0	0	0
YNL207W	25.14897491	19.48140154	23.01178519	27.28722904	22.53628572	27.28623332	18.86513036	18.76377465	28.98943406	27.15239718	23.31489075	24.87539707	30.13888693	26.28150079	27.60272941	50.00212325	45.0779276	46.72248493	62.63080269	61.83001315	59.72194433	27.39486793	19.27693917	37.08861617	36.89867729	25.87710815	32.96029599	18.94856332	30.71416259	31.70526438	40.30765397	39.80118464	37.85262908	35.36199925	32.38642792	35.40690888	33.57509075	26.32431598	31.40068234	36.47581273	39.43497209	35.61580039
YNL206C	15.88555456	15.67836619	22.95469183	28.10329299	30.38056794	19.15897684	14.27361878	14.41923255	12.42518351	12.80485772	10.28239701	12.78988127	13.62599464	16.99509497	16.11497226	22.18096608	14.44734548	7.570591316	11.70270486	6.774787879	10.04020843	36.85565394	54.05421454	37.53875083	34.23101108	18.14248293	24.93680253	9.935799364	20.4280805	18.10844365	19.73984886	32.81496713	20.48623192	28.37787536	29.31349645	15.82984223	17.02590362	25.34655795	23.55460527	31.92968827	22.70809401	18.04990715
YIL051C	7558.888465	6609.690334	9885.87064	16560.22169	17102.21176	11019.20931	6835.130401	7437.375039	8425.525252	9656.702338	8075.056919	8523.514293	8824.787271	9050.654115	9445.635515	11481.5127	11283.72698	11809.90022	11113.87105	10519.13189	13040.52116	24858.93614	34565.17276	25513.07506	22271.10178	7199.997043	11198.291	4080.742304	10787.19147	12152.82417	15367.83352	23955.36829	16478.878	12694.36233	10479.34072	10642.86918	6910.185005	14415.91136	8112.803914	15265.90281	12953.83366	9151.354599
YIL050W	32.43812254	26.98179256	27.44826101	19.56588868	20.0131344	16.05715011	30.45996114	30.72899441	22.18259153	41.05235538	37.35409941	39.71565678	38.38954344	33.82173478	37.21234251	47.84424083	49.21481199	50.54854675	53.26751006	54.44705464	46.75886574	23.86953314	32.28053016	33.70792273	32.90725845	17.73934951	19.88382565	29.99759968	56.83386692	56.89598095	32.63331363	33.33879575	25.85463854	68.7124897	56.70574375	61.45680336	25.80624297	33.81335128	23.97123567	39.30359625	58.20697863	46.88966777
YIL045W	1.304091606	1.242565801	0.919268823	1.667756397	1.644740374	1.628989912	1.288319759	1.097379812	1.232860046	1.811926276	1.194348735	1.523094506	1.295974958	1.337170935	1.308209524	1.068519251	1.145130842	1.005948303	1.047646538	0.861475489	1.050042679	2.050566827	2.493938903	1.960620517	1.210071692	1.085460008	1.285272957	0.84903962	1.671400637	1.630392603	1.430263365	1.462127942	1.464902763	2.117290835	1.932357395	2.096137424	1.221109848	1.453876828	1.326881488	1.884694988	2.442552798	1.959144484
YMR038C	344.3787774	310.6683197	303.7385578	263.368044	214.2545563	247.8576933	350.4494141	361.3556552	619.9690042	583.7991643	472.5757234	473.9523492	465.4678443	493.3852386	569.9677342	739.0791028	778.756246	611.2215359	719.042844	569.9356237	857.9079791	162.4237792	104.2942399	169.2816196	323.7597432	311.8555884	360.8347857	356.2143819	536.4960783	565.8822486	370.928538	425.5277357	416.5341602	615.7188859	554.6057221	580.0255263	356.2008963	334.3794226	366.5637928	657.3367902	661.9038139	704.1791278
YFL017W-A	51.2895868	31.37503672	40.22636042	52.78247925	30.0359489	48.4100511	33.12230456	33.20638648	73.32791733	47.53461551	38.32829097	44.71633954	37.22102935	37.82789392	47.61356521	56.0592206	56.57255755	58.99117101	63.13256304	61.07340199	68.32556033	58.63180235	26.46639474	68.18286303	93.50137452	53.22025159	53.59752877	37.59120849	97.43002431	56.54454846	47.56966792	75.68133996	71.80363081	73.67778594	78.28335046	64.77240955	44.3697469	36.09520398	50.93191067	48.03135451	60.07233453	57.12225733
YMR132C	25.52552576	33.49439969	24.50794412	25.89292696	46.71228896	24.32189711	16.67270162	22.20211194	15.15775833	28.69044393	24.14050506	26.01478849	40.41110153	30.70740372	30.13855253	40.78993193	56.26449236	47.12862396	55.16994913	58.70131238	62.18529002	0.495015178	86.03681694	41.47159958	43.2071046	29.34210033	38.0791183	29.63278931	37.88909749	42.10921548	56.77275344	50.8031655	41.72296741	52.69050552	43.90686231	48.58566408	22.46006479	50.62173563	34.0839143	44.40528356	64.33130964	46.75509186
YMR134W	252.6557283	217.193718	220.0632679	419.8397416	520.1469857	456.8358402	233.7167005	252.4298557	198.9991024	488.1381025	409.339298	386.0489253	375.388087	390.7509443	413.4924555	448.2693781	499.1091865	444.340775	646.7569962	911.833643	656.8518014	452.3588157	611.4109727	561.1213439	501.7010093	297.5665991	359.6930117	269.0960953	434.6550552	397.8487954	355.8703145	364.0338095	263.6382384	493.1213637	445.114191	424.6125107	308.2133758	475.6509466	355.5776459	411.9829757	358.7394242	431.8733942
YMR135C	77.51820439	67.7958512	65.92463545	89.19423827	109.5347083	101.8418868	52.58558913	62.01270195	31.8578611	59.48683012	53.18366275	55.89642768	50.32474761	57.29481818	64.09465202	46.58362238	57.12311175	51.00977679	54.83884198	52.96972122	52.61616689	106.0484074	152.3021706	161.8653096	150.8746316	71.12963296	80.07412298	36.9033996	70.38981771	80.59814176	92.47796979	123.4442313	102.5270795	97.98727056	75.39077628	84.02720718	69.44898432	118.4635216	72.39575319	71.26100516	85.60171292	60.2498335
YMR140W	2.779840144	2.58357466	2.092645027	3.259669446	2.546296225	3.190301842	2.233553195	2.306020679	3.764556172	4.207733853	3.428396823	3.451664987	3.071928658	3.102099383	3.496917278	4.174592403	4.810935671	3.761463886	4.817905279	4.889966649	4.479705867	4.660864605	4.423062132	4.566143258	4.240389047	2.710423156	3.48920555	3.294543188	5.099225291	4.064329825	3.437115269	4.767240919	3.917347248	4.667543041	4.615243817	4.677944384	2.984691103	3.221832571	3.030885519	6.108588477	4.895741931	4.951171435
YMR142C	19119.82178	17321.67051	19396.28324	33085.83688	30918.86093	29098.68346	15147.78305	16801.10619	23068.40322	24150.79167	20145.55654	19718.82158	26608.71542	25917.63161	29542.48785	53857.62056	61710.9056	51642.78738	64473.789	62141.47468	64544.10346	32508.5142	40427.94758	42338.28915	37279.70801	25202.04324	31764.96559	14834.66948	25886.84381	28947.18821	35988.5424	38269.45394	38981.06294	31160.3458	28028.89638	34899.48678	28690.72829	34212.10308	35085.95856	38011.77234	34828.76566	35743.11303
YMR145C	973.6504403	909.9047412	894.1651918	1101.476058	1250.764698	1043.301343	839.8256244	798.7252393	1137.546468	1801.928853	1545.337631	1517.7647	1762.161165	1750.611864	1581.266002	2411.378435	2737.841973	2208.6547	3324.096004	3613.751753	3415.549006	1213.108843	1714.30541	2044.464143	1998.536406	1222.318618	1422.191062	1819.437665	2397.228501	2320.237353	3630.544969	3991.946754	3357.556207	2520.629919	2610.488439	3058.206051	1479.16259	1560.16853	1517.37617	3141.551508	2844.540873	3145.589273
YMR146C	2.52500635	2.393077499	2.985897713	2.524205436	2.619107662	4.044179954	1.953437667	3.148227815	6.736925731	3.637356698	3.611668683	2.794399181	3.448214793	3.638551784	4.834474118	6.697877959	7.571031249	6.837765643	7.862454313	8.112644211	11.35841959	1.283444397	2.907483449	3.704868443	4.186147509	3.063125274	4.353639542	2.878013104	4.202027444	3.959890916	4.993026088	5.279363937	4.976630376	5.027805116	4.685503793	4.43849887	2.849154976	3.893037513	4.627519167	6.854261988	6.164719668	6.883996511
YMR314W	3248.779995	3491.653606	2739.13898	1859.570721	1590.412022	1973.161799	2043.741494	2151.531061	3379.578177	3199.05007	2540.467625	2217.754846	2811.979415	2491.578315	2984.069543	3382.418438	3655.264371	3146.091422	3357.794714	3303.523879	3652.621858	1095.357557	981.7792138	2256.582272	2717.919856	2385.040106	2918.571748	2276.534104	3553.846263	3019.034608	2432.773584	2833.622022	2746.284196	3929.715118	3567.417079	3173.468676	2601.020453	2094.528553	3053.499755	4420.722535	3507.10943	3784.938551
YOL038W	2629.121497	2478.839925	3060.934735	4437.247061	4233.846851	3104.633584	1949.208054	2062.616517	4421.829953	3032.320335	2439.708627	2543.502201	2306.936029	2431.763387	2481.849779	3514.90766	3154.867114	2787.553028	3043.438559	2775.016919	3605.025415	4802.920284	5348.199558	4943.036803	4303.22701	1977.995169	3556.159606	1690.955574	3611.459661	3163.512849	3794.315471	4494.872481	3476.908657	4836.063858	3971.855246	3184.495464	2227.221282	3170.101899	2939.181196	5305.978445	4570.480258	3983.648372
YMR313C	5.807826514	5.696944096	5.073971152	4.419765453	4.25432975	3.756252638	4.409743318	4.676543326	2.86232429	5.472090561	4.589086929	4.886234711	4.400834743	4.759850205	5.363974483	5.471211431	5.313687938	5.797019015	5.94196431	6.382412632	5.696707798	6.12518269	5.897849987	5.800383174	6.824786935	4.023064377	4.172757706	2.550899357	5.547151137	6.231417416	4.909971373	5.528179398	5.542351068	7.445608939	6.787980468	6.596750937	4.861689244	6.266477332	3.997094717	5.359186127	6.317291358	5.609938996
