g/gCDW	DiBartolomeo2020_GlucR1	DiBartolomeo2020_GlucR2	DiBartolomeo2020_GlucR3	DiBartolomeo2020_EtohR1	DiBartolomeo2020_EtohR2	DiBartolomeo2020_EtohR3
YDR141C	1.65045978375488E-05	1.699427103808E-05	1.502172172116E-05	2.66201399296728E-05	2.76035516718528E-05	2.62805408005392E-05
YDR190C	6.499820269656E-05	0.00006931200528	0.0000572837631282	4.445776388088E-05	4.901830649856E-05	4.459331033136E-05
YDR196C	5.9290687849302E-07	5.981979190824E-07	5.4256761568737E-07	1.15448684701077E-06	1.17117940041648E-06	1.0874332305837E-06
YDR198C	0.0000028962790051	3.05265604644E-06	2.8733620598163E-06	4.7081272783779E-06	4.2303733921488E-06	4.4929106221168E-06
YDR200C	4.4995819849344E-07	4.609248344064E-07	4.0248615004416E-07	6.8360681555712E-07	6.6587176970496E-07	6.52316831712E-07
YDR201W	2.1663113467464E-07	2.140415401824E-07	1.9609733921715E-07	2.5816983030846E-07	2.7889399355328E-07	2.4115006124433E-07
YDR202C	1.99971515584E-07	0.0000002078719552	1.89515099376E-07	4.61441475936E-07	5.16788607744E-07	4.38791754224E-07
YKL139W	2.6165632919965E-06	3.45463313426E-06	2.35962536740425E-06	2.45269938233925E-06	2.382927052605E-06	2.5612387260185E-06
YDR174W	0.0000142553755344	0.000014435429008	0.000013373175816	0.0000229166329392	0.0000228334594488	0.000023321675377
YDR175C	5.1515752694736E-06	5.54540246568E-06	4.6916060290902E-06	8.3848891965696E-06	9.1626494411232E-06	8.5927164408756E-06
YDR180W	0.0000023555778048	2.35736911872E-06	2.2173152398848E-06	4.5798881255424E-06	4.5172279646208E-06	4.51455890688E-06
YDR181C	1.235593173752E-07	1.201348184512E-07	1.1582900633304E-07	3.1981480356168E-07	3.3371713712736E-07	3.1853896545016E-07
YDR186C	9.491207391679E-08	9.949250450944E-08	8.5234142751669E-08	1.00524452875497E-07	1.07884262452644E-07	1.00330277683866E-07
YMR241W	0.00014966162071704	0.0001821825649728	0.00013597249569192	0.00029170139348988	0.00030564325549584	0.00028497869576892
YDR412W	2.137110593296E-07	2.30486363072E-07	1.95484199148E-07	3.103633899072E-07	3.267879228768E-07	3.036485092088E-07
YDR415C	4.70878906196E-07	4.8119012312E-07	4.31689094091E-07	9.407270174175E-07	8.99741890452E-07	1.0006862864255E-06
YDR416W	1.27484275385508E-06	1.3883587182864E-06	1.2090846070791E-06	4.01588592704334E-06	3.94415544884616E-06	3.3768672986892E-06
YDR419W	5.95105785846E-07	5.83988749344E-07	5.4553413303675E-07	8.097678902313E-07	8.509550347584E-07	8.080068729447E-07
YDR421W	1.86191381159008E-07	3.4634498485888E-07	1.77436524585744E-07	4.8695900026536E-07	4.59205367712576E-07	4.64533578938112E-07
YDR425W	2.04841337017478E-07	2.0991671392216E-07	1.86338750994963E-07	2.22371861387193E-07	2.24495208560028E-07	2.37418160695471E-07
YDR427W	0.000106976843283456	0.00011349623899264	9.7853432011272E-05	0.000185019984151992	0.000188183995468608	0.00018425484493504
YDR428C	0.0000028085839695	0.00000291454758	2.52280613475E-06	4.02338649825E-06	0.000003980695698	4.03669732275E-06
YDR429C	0.0000632405979662	0.000065236366552	0.0000562207898547	0.0000300730708881	0.0000316000636056	0.000030645078313
YDR434W	1.564407032256E-05	0.0000167020684992	1.479777203376E-05	1.786700268864E-05	1.852599586752E-05	1.661289945936E-05
YDR435C	3.001209352778E-06	3.187148737864E-06	2.767370677929E-06	3.7817136555588E-06	4.2875186481192E-06	3.7616477368743E-06
YDR439W	2.8039528847664E-07	2.908342322592E-07	2.515184482788E-07	2.591569640898E-07	3.0228153236064E-07	2.5528750506384E-07
YDR440W	7.9926017550408E-07	0.0000009155083322	7.571313355887E-07	7.3415683233792E-07	5.86044229794E-07	4.8014607313938E-07
YDR444W	6.6320145984928E-07	6.850202083648E-07	6.044940337392E-07	7.5575286223272E-07	7.3358936975808E-07	7.260243340944E-07
YDR452W	3.280864122864E-06	3.487324046976E-06	2.9704528042992E-06	3.8457306597168E-06	3.998839656096E-06	3.49080596028E-06
YDR453C	4.1070194470224E-05	0.0000474914881728	4.1568504173712E-05	0.00012608200534644	0.000129076250096448	0.000139713973029144
YDR391C	3.338518009238E-07	3.56997352992E-07	3.134211958305E-07	9.559661026419E-07	8.553508947204E-07	9.003194757681E-07
YDR393W	1.0832230369308E-06	1.117847662512E-06	9.747774876888E-07	3.8651226205338E-06	3.6780263968464E-06	3.8197640450082E-06
YDR395W	5.8106435897586E-05	5.924938252296E-05	5.2192696142538E-05	4.8746008661427E-05	5.0004089836632E-05	4.8491009547009E-05
YDR398W	1.0635744036096E-05	1.091014654464E-05	9.52077773952E-06	0.000009811712088	1.0334873227392E-05	9.957765036096E-06
YDR399W	2.8272400348248E-05	3.106255675824E-05	2.5906574694042E-05	8.456863795632E-06	8.508332898576E-06	8.235873440928E-06
YDR400W	6.719344487891E-07	7.160222725992E-07	6.2439899340483E-07	2.8449888489981E-07	3.7517855253564E-07	3.0127576054037E-07
YDR406W	1.0270508323824E-06	1.034861104872E-06	9.313749943848E-07	4.3241364434943E-06	4.2651061250796E-06	4.2248576524137E-06
YDR407C	2.0429697423492E-06	2.269380736224E-06	1.8815062062258E-06	2.8318050691938E-06	3.1269135636144E-06	2.7950909405454E-06
YDR409W	2.7090656337706E-07	3.0308020646904E-07	2.607670607607E-07	2.97204531584571E-07	3.3945466506042E-07	2.76919771810071E-07
YML102W	1.19521706221568E-06	1.2803243737088E-06	1.05445511442432E-06	1.12758987350016E-06	1.1901903003648E-06	1.08810890653696E-06
YMR041C	1.03800706050944E-05	1.0313146691456E-05	9.281556236952E-06	1.98819180577728E-05	2.08725390651456E-05	2.01155082563376E-05
YMR128W	1.1194168437144E-05	1.152349151184E-05	1.0065011901714E-05	9.21831044904E-06	9.236655345456E-06	9.24435939735E-06
YMR130W	2.1172819819738E-07	2.155244787136E-07	1.859044780224E-07	3.2057013042477E-07	3.2688204052272E-07	3.2572622717338E-07
YMR131C	2.77852716234808E-06	2.9046233183968E-06	2.52994520693772E-06	8.4546838459512E-07	1.04137352809776E-06	9.0793484048696E-07
YML015C	1.40797364022E-06	0.000001445208156	1.37987370423E-06	1.465703944425E-06	1.45430672562E-06	1.633583356965E-06
YML013W	2.559782175462E-06	2.7736921519328E-06	2.31874413144939E-06	3.65834724825438E-06	3.92733525860616E-06	3.6874597688135E-06
YML011C	4.1037156191934E-07	4.360715872128E-07	3.8339877627765E-07	8.2794756682953E-07	8.2729717596792E-07	7.0489686039318E-07
YML006C	3.69456739833402E-06	3.708078752196E-06	3.59294726544156E-06	2.86066876574817E-06	3.3228542959326E-06	3.1810353707808E-06
YMR076C	1.047231693228E-05	1.085371287168E-05	9.588293916516E-06	1.6604971740504E-05	1.7178073110576E-05	1.6471842969204E-05
YMR086W	1.07811703828504E-06	1.2107417553504E-06	9.8974598319324E-07	1.07752981785696E-06	1.22048568092256E-06	1.04633127415648E-06
YMR088C	5.504481867024E-06	5.48820329792E-06	4.833240053256E-06	9.114835943304E-06	8.557211897568E-06	9.160681709352E-06
YMR093W	1.15452866138648E-05	1.2194213853808E-05	1.01933819045496E-05	5.5974320250426E-06	5.8521657499728E-06	5.6764097938156E-06
YDR049W	9.9987271960848E-07	1.0493502040896E-06	9.4222340011872E-07	1.09321293438432E-06	1.19176201750176E-06	1.03764265238848E-06
YMR192W	1.6956088576892E-06	1.7166534327936E-06	1.54635659512074E-06	2.61866284814988E-06	2.46024463914144E-06	2.5608085133542E-06
YMR196W	5.99511931887E-06	6.00191786656E-06	5.627397871755E-06	2.4669490088133E-05	2.6146734518256E-05	2.3122060650975E-05
YMR197C	2.5038526394882E-06	2.768546228448E-06	2.3416343748369E-06	3.1876551656235E-06	3.1916310791508E-06	3.1053572301895E-06
YDR031W	5.694518107352E-06	0.0000058515647876	5.245749681399E-06	2.0328089401944E-05	2.2181404675656E-05	1.9462756712218E-05
YDL125C	8.93146013298E-06	0.0000090702412416	8.00833464981E-06	1.830105677169E-05	1.878025842792E-05	1.735195519332E-05
YMR014W	2.70035199504E-06	0.0000028570207344	0.0000024975305964	2.51425359234E-06	2.73713109264E-06	2.58615161994E-06
YMR026C	1.90079336034E-06	0.0000021470278648	1.73050289559E-06	2.92682139246E-06	3.56835007788E-06	0.0000032238463383
YMR027W	2.6810969477149E-05	2.8621492939424E-05	2.4423384906261E-05	4.26684795834726E-05	4.620640387671E-05	4.08120126468428E-05
YMR028W	6.57916489167E-07	0.0000007252653254	6.58074396438E-07	1.0632686092785E-06	1.147005172908E-06	9.75817069326E-07
YDR496C	0.0000623105124315	6.218099501656E-05	5.5149778865988E-05	6.095531801664E-05	6.2081171838216E-05	6.275434649977E-05
YDR499W	1.9334069713728E-06	2.068697740032E-06	1.7269333231392E-06	3.916255966128E-06	3.6384244060032E-06	3.5836300786176E-06
YDR506C	1.18746868969344E-07	1.3504223951232E-07	1.1013228233784E-07	1.81432957608792E-07	1.806402514536E-07	1.84074578490264E-07
YDR511W	4.547158978232E-06	4.69869704304E-06	4.15155231369E-06	1.704187141191E-05	1.7489385926736E-05	1.6805645708922E-05
YDR512C	5.95782059838E-07	6.5800456344E-07	5.77310084883E-07	1.6989823910115E-06	1.73361337443E-06	1.6540674398745E-06
YDR514C	1.8235875764106E-06	1.915226084772E-06	1.72075192924635E-06	2.2663196336781E-06	2.284403715594E-06	2.25651758236905E-06
YDR516C	1.17221880848384E-05	1.2504270856896E-05	1.08170561143944E-05	3.8975953286556E-05	4.10259172400064E-05	3.84328305778664E-05
YDR517W	4.806935488224E-06	5.150667045888E-06	4.5185075671104E-06	6.7075410616128E-06	6.8683814885952E-06	6.7361558785344E-06
YDR520C	7.5924243755136E-07	8.628483975552E-07	7.1674726852944E-07	1.06150285934496E-06	1.17302475459456E-06	1.07899772539824E-06
YDR524C	8.901806672843E-07	9.59431090464E-07	7.6598086470885E-07	7.4047650739335E-07	5.833424097648E-07	5.9393136897255E-07
YDR527W	2.20843835664984E-06	2.4478133355648E-06	1.99095171932304E-06	1.86535257004098E-06	1.91256779336544E-06	1.88070480962712E-06
YDR531W	1.36827430414304E-05	1.4697243000776E-05	1.21930582743117E-05	9.2433766900266E-06	9.905637935304E-06	8.7093078213725E-06
YDR532C	6.0592352913488E-07	6.106162226416E-07	5.4745307750124E-07	5.3248768732224E-07	5.5442843524992E-07	5.1274752395516E-07
YDR533C	6.485614377256E-07	6.84802792128E-07	5.965021864656E-07	7.151419462104E-07	9.03257981472E-07	6.010164474916E-07
YMR106C	3.37530127577552E-07	3.4203336436864E-07	3.04793516301264E-07	3.7124039701332E-07	3.84312368035776E-07	3.6669213870288E-07
YMR109W	1.96577964490752E-05	2.1557312243712E-05	1.81693752569856E-05	2.6815028942592E-05	2.70540854848512E-05	2.58109645139712E-05
YMR110C	1.8272606669174E-05	1.876617201536E-05	1.653595575984E-05	5.6832597950535E-05	5.9896906418976E-05	5.5847272808888E-05
YMR115W	3.322030641808E-06	3.37975684144E-06	3.02664131046E-06	9.218307443688E-06	9.300469887336E-06	9.047932520132E-06
YML096W	3.914086594968E-06	3.96512934048E-06	3.51219409695E-06	2.86331048982E-06	3.088819407168E-06	3.147309392634E-06
YLR208W	3.990348447228E-05	0.0000404748058176	3.514659798672E-05	2.874422728188E-05	3.183763074624E-05	0.0000285593880231
YML094W	2.50339444660056E-05	2.512180126848E-05	2.18429354850876E-05	8.4962361538512E-06	9.7749459477936E-06	9.1421621457216E-06
YML093W	2.7641736091872E-07	2.954252809536E-07	2.5673982518394E-07	2.5301391029712E-07	2.720421988704E-07	2.2466090484432E-07
YML088W	4.81106064886272E-07	4.8635734081536E-07	4.38458787583488E-07	4.115926410624E-07	4.39492400944128E-07	4.20572075874048E-07
YML082W	3.06410243754572E-06	2.9545963377168E-06	2.7730891884699E-06	3.28716371025774E-06	3.6045514409592E-06	3.4821151843209E-06
YML081W	7.7874244740544E-07	8.556883792912E-07	7.4317796166222E-07	9.6060123643302E-07	1.04339163798912E-06	9.194598712012E-07
YDR107C	6.5478126940716E-07	5.951308635328E-07	5.766972104313E-07	1.7010754194483E-06	1.57393246896312E-06	1.5843538265303E-06
YDR109C	3.21833861168288E-06	2.8961529569728E-06	2.49500311791192E-06	2.43088495766928E-06	2.62547391651552E-06	2.26829827017864E-06
YDR116C	1.109544525714E-05	0.000011509104516	1.019111330457E-05	3.399178786848E-05	3.180144447684E-05	3.307986749535E-05
YDR117C	3.503147678976E-06	0.0000035084048384	3.124836494208E-06	4.943990709504E-06	4.859413092864E-06	5.104293213184E-06
YDR118W	4.654855144896E-07	4.723578556928E-07	4.3581326450112E-07	7.1246406344256E-07	6.7742469037056E-07	7.1483191186176E-07
YDR119W	2.15101644010512E-06	2.3287158472704E-06	1.93320288823536E-06	1.5427173954024E-06	1.66072071761568E-06	1.5291740999388E-06
YDR121W	2.698027676784E-06	2.80009765728E-06	2.455491542724E-06	5.078950198146E-06	5.122208164392E-06	4.830602053266E-06
YML071C	1.24356182135616E-06	1.3675624592448E-06	1.25884655857152E-06	1.95053589863568E-06	1.84164589124352E-06	1.4807547352956E-06
YML069W	0.0000175472221617	1.869277534488E-05	1.5874019014266E-05	1.3447189059507E-05	1.4967483298992E-05	1.3404023580402E-05
YML067C	1.22629817985444E-06	1.274132264328E-06	1.12257948357324E-06	9.609815851713E-07	1.04799583815696E-06	9.7000835922144E-07
YMR048W	1.064820747144E-06	1.17741971424E-06	1.0267703312328E-06	8.050005455184E-07	8.242000528608E-07	7.656948613776E-07
YMR049C	2.57110515193424E-05	2.626493083648E-05	2.3071220775504E-05	1.95320506588272E-05	2.07640986979536E-05	2.03380264103328E-05
YLR005W	2.54238935961142E-06	2.4964155917008E-06	2.26600049053026E-06	3.47924266552863E-06	3.53316161357148E-06	3.25957721261557E-06
YML050W	2.626531930512E-07	2.90255045472E-07	2.982748512672E-07	7.060806099756E-07	7.099713692784E-07	6.867209141352E-07
YML049C	3.84984989698904E-06	4.3598135715568E-06	3.60242030352807E-06	4.16207760115509E-06	4.55610126320856E-06	3.87939478348802E-06
YML048W	9.852878946624E-05	0.000102355410024	0.0000883245476205	0.0001476734828445	0.00015165229853808	0.00014678300989128
YMR062C	0.000262672612432576	0.00028172807018048	0.000233486217236448	0.000395598830592834	0.000429826899912552	0.000405164260002678
YMR063W	7.624231241463E-08	9.47474321388E-08	7.781335478991E-08	9.7010308099755E-08	9.25169398776E-08	9.714728941797E-08
YMR234W	1.92155985224864E-07	2.0951666563072E-07	1.7398836209016E-07	8.781015514752E-08	8.6738152105344E-08	7.6722148759872E-08
YMR066W	1.39369454780322E-06	1.5321325920264E-06	1.32306707751426E-06	3.06201490478091E-06	3.06141590957904E-06	2.78083252650489E-06
YMR071C	1.037519031692E-06	1.028765468192E-06	9.731581642728E-07	1.0824236453052E-06	1.128299320896E-06	1.0229460991772E-06
YMR073C	1.053893734656E-06	1.04187213312E-06	9.466152523776E-07	2.775916597536E-06	2.6304981532416E-06	2.701592568992E-06
YMR074C	4.559589020992E-06	4.56347187968E-06	4.058156155392E-06	4.88405503728E-06	5.316499149312E-06	5.727006346336E-06
YMR075W	9.4929342742432E-07	9.789726371712E-07	8.4062146775544E-07	9.3474235470816E-07	9.8139970178832E-07	9.3853146083244E-07
YMR247C	6.1989941261782E-06	6.431811928024E-06	5.719830882624E-06	9.0723060529497E-06	9.1993946695536E-06	9.0551810351735E-06
YMR250W	3.380289149402E-07	3.200243581472E-07	3.0755288314386E-07	7.1481595780152E-07	8.0527849908288E-07	7.117801452166E-07
YMR253C	8.091367891992E-08	8.95988075472E-08	7.592659876242E-08	1.98413811792E-07	1.9279208712456E-07	1.8195253986924E-07
YMR258C	4.7840854753048E-07	5.093322939488E-07	4.4639436159108E-07	1.2000262258908E-06	1.17783257446176E-06	1.06406338442908E-06
YMR310C	5.5150112706416E-06	5.527949975184E-06	5.0810627359674E-06	4.2084889304328E-06	4.2411862478232E-06	4.25208535362E-06
YMR312W	1.5557180611896E-07	1.539911663136E-07	1.4504413547844E-07	2.7065097287712E-07	2.9207065094064E-07	2.8793203444764E-07
YMR315W	3.05658898086304E-05	3.222150447712E-05	2.66514890194368E-05	2.33202765834144E-05	2.65092212844576E-05	2.31988370039056E-05
YMR318C	6.8812759876608E-05	7.187504474304E-05	6.004182690792E-05	9.1925673356088E-05	9.3603668615424E-05	8.9189046734832E-05
YMR322C	3.66199544152E-07	3.88525856992E-07	3.418194505986E-07	1.3383148130118E-06	1.2420776016168E-06	1.270565256597E-06
YDR219C	3.9905668228608E-07	4.36231164096E-07	3.7440267839442E-07	4.1509613675322E-07	4.254269916312E-07	4.067059686534E-07
YDR221W	5.0071912124962E-06	5.480761376272E-06	4.6684342437174E-06	6.2890194846726E-06	6.9873282772488E-06	6.1148759588397E-06
YDR222W	3.239255803896E-07	2.81208980808E-07	2.727024954696E-07	1.524131380989E-07	1.567886830776E-07	1.589867673303E-07
YDR229W	6.3886501267344E-06	6.898375496208E-06	5.9112639782028E-06	1.0494570924243E-05	1.14771154530312E-05	1.0613312643885E-05
YDR231C	1.0929384815328E-05	1.193516134272E-05	9.87937924176E-06	2.084861696652E-05	2.2818179151936E-05	2.070096410844E-05
YDR233C	0.00018857494329576	0.0001929545851632	0.00016987234869486	0.00015526401855174	0.00016852029243336	0.00015490789203456
YMR305C	4.8977623564384E-06	5.57720185232E-06	4.7391336806904E-06	6.0633351480276E-06	5.799905953824E-06	5.6781626448876E-06
YML059C	0.0000351731839723	0.000036633658292	0.0000320889745341	0.0000497095254117	0.0000532507682916	0.0000509897998181
YML055W	4.1415122265088E-06	4.521313212416E-06	3.7557059544576E-06	6.5684318521536E-06	6.8854609165056E-06	6.874968347104E-06
YMR221C	2.0631244874526E-05	2.119987934064E-05	1.9050620586426E-05	2.4514311875625E-05	2.4077005822584E-05	2.5920677214432E-05
YMR226C	0.0001691096510565	0.00017718290436	0.00014804505697275	0.00026771867354925	0.000292992011109	0.00026217846030075
YMR227C	2.61940729365E-06	0.00000264752145	2.3663735828775E-06	3.92271906726E-06	4.10933150775E-06	3.94737883848E-06
YMR229C	0.00018229385442216	0.0001893626837088	0.00016330426816464	0.00011830888269846	0.000126419515428	0.00011967503661842
YMR233W	1.994945470422E-06	2.02658632764E-06	1.859557657302E-06	3.772152281574E-06	3.98819859318E-06	3.8216005648815E-06
YMR236W	4.8368701826244E-06	4.841116521808E-06	4.0717465278156E-06	5.177888899893E-06	5.7746444814408E-06	4.8642757368776E-06
YMR237W	8.607645386892E-06	9.09024862592E-06	8.057186772714E-06	1.422156432537E-05	1.458086841864E-05	1.4360753487134E-05
YMR238W	2.924206874108E-06	2.99147785664E-06	2.696243341428E-06	4.40103166191E-06	4.39497541002E-06	4.392506322711E-06
YMR029C	8.2880350625312E-06	8.48644736044E-06	7.4703492230094E-06	7.0510273191261E-06	7.9416166750104E-06	6.973783055691E-06
YMR031C	9.78127893632166E-06	1.1010305995248E-05	9.50845829144391E-06	8.00013393705438E-06	9.09995842562832E-06	7.66661121500595E-06
YMR033W	2.7399861299664E-05	2.821540051008E-05	2.5864812312768E-05	2.3265192207312E-05	2.6588303566272E-05	2.4003661398192E-05
YDL088C	1.14262532302464E-06	1.1852913558528E-06	1.06441238572452E-06	2.04880507247808E-06	2.05022541691296E-06	2.06230878831852E-06
YAR002C-A	9.635012206989E-06	0.000010647190645	9.1520426019555E-06	1.1687486357898E-05	1.1940150710592E-05	1.1390581841626E-05
YDR333C	2.7809403565728E-06	2.808511599936E-06	2.5248254935482E-06	2.7671856166602E-06	2.8714857032808E-06	2.7322830413364E-06
YDR334W	6.2973717161344E-07	6.526747023104E-07	5.8318100685504E-07	9.4130600198976E-07	9.8609383627392E-07	9.6959717434976E-07
YDR339C	2.3895850732416E-06	2.468983555584E-06	2.2046578411104E-06	1.0016530714944E-06	1.0777819792896E-06	1.0631071904544E-06
YDR341C	0.00023089214247502	0.0002392963919752	0.00020993857167906	0.000276978704069835	0.00028658281213332	0.000276182873572
YDR346C	7.6333758851196E-06	7.994684898144E-06	6.7222400718186E-06	6.0533894120742E-06	6.4013395848192E-06	6.0721651790856E-06
YDR348C	9.41230676232E-07	1.07232166888E-06	8.62581761316E-07	1.351623781827E-06	1.49785140054E-06	1.355877185586E-06
YDR284C	6.36645020763E-06	0.0000066627635172	5.838798562065E-06	1.120607425521E-05	0.0000111215210706	1.1325223613085E-05
YDR289C	8.892460255902E-06	1.233562171968E-05	9.419856640533E-06	1.499673366324E-05	1.5196050592524E-05	1.4818260334404E-05
YDR291W	4.6125363946532E-07	5.047282774352E-07	4.130493082326E-07	7.6705550647362E-07	7.4542795344888E-07	6.8418098690084E-07
YDR294C	8.81063364871E-06	9.35529422856E-06	8.212106026584E-06	1.4367990796074E-05	1.523895963696E-05	1.3984997900353E-05
YDR265W	3.685793961993E-07	3.75284116284E-07	3.3424405320735E-07	5.937804370476E-07	6.170659443828E-07	5.887040291121E-07
YDR266C	7.8674327461656E-07	8.260243815264E-07	6.9127360027308E-07	6.3554485376736E-07	7.6616499646032E-07	6.9342890323672E-07
YDR272W	9.1799472444672E-06	9.68112665856E-06	8.4949416753696E-06	6.7386939215256E-06	8.4687631185888E-06	6.7245756118152E-06
YDR279W	4.400112087756E-07	4.48493847648E-07	4.025217606795E-07	2.705429276748E-07	2.63347570134E-07	2.871916264602E-07
YDR280W	2.60269926055152E-05	0.0000259533529248	2.36400532707528E-05	1.5816359811672E-05	1.83626677216512E-05	1.6255752443256E-05
YDR282C	3.564301386828E-07	3.823883441616E-07	3.6673783975395E-07	2.21119343880813E-06	1.94433214025484E-06	2.16525054260529E-06
YDL189W	3.30499146538848E-07	3.4036612772736E-07	2.99536342551432E-07	1.99166312998296E-07	2.13096880398528E-07	2.05210920399744E-07
YLR192C	0.00010297361840462	0.0001099147070476	9.370469668023E-05	8.0301080618775E-05	8.501934482904E-05	8.228911996297E-05
YLR199C	3.0685627142625E-06	3.28818378252E-06	2.79565084071E-06	1.36980053474355E-06	1.7098338598614E-06	1.3953551581788E-06
YLR201C	4.15762783618E-06	4.52353610072E-06	3.834691622307E-06	3.382877813679E-06	3.304394539446E-06	0.0000034296670317
YLR206W	5.94103110444E-06	6.437497497536E-06	5.5432305046332E-06	9.913389734538E-06	9.6098625307104E-06	8.9899070246704E-06
YLR207W	1.2972288003318E-06	1.3245057264096E-06	1.22173886744154E-06	3.21076162020096E-06	3.12568613572824E-06	3.3830519558976E-06
YLR209C	1.26504601450132E-05	1.3317103873248E-05	1.11156606034758E-05	1.9082017879335E-05	2.04166541449416E-05	1.8334881371986E-05
YLR215C	4.6745558106632E-06	4.816518772912E-06	4.09718382320016E-06	2.78522406802332E-06	3.04195885985376E-06	2.8498626043272E-06
YLR219W	4.4918575939041E-06	4.655835699116E-06	4.02420761488935E-06	3.57484583999655E-06	3.854546078712E-06	3.27851439291425E-06
YLR278C	3.1278790654272E-07	3.1864116566016E-07	2.76419578827168E-07	4.86538755276672E-07	4.95367615443456E-07	4.71555811121472E-07
YLR284C	1.280274839447E-07	1.299228831488E-07	1.1165454918054E-07	1.25034824676762E-06	1.22787067653408E-06	1.23514051643221E-06
YLR287C	5.507684580821E-06	0.0000056616815598	4.854236914008E-06	3.560536981737E-06	3.900294833892E-06	3.7097779203715E-06
YLR290C	1.711521564228E-06	1.75611929472E-06	1.52776068543E-06	0.0000026903961756	2.863981225224E-06	2.564516101518E-06
YLR298C	1.107014953842E-06	1.45088414352E-06	1.118938376997E-06	2.566286340534E-06	2.58549608394E-06	1.877801045274E-06
YLR299W	4.4377044039828E-06	4.667800839184E-06	4.1572411208208E-06	1.46967320755476E-05	1.44053238837744E-05	1.31158768380174E-05
YLR301W	0.000076817447124	0.00007787911824	0.000070825244292	0.000123371690706	0.000125911545408	0.000126492920136
YLR359W	0.0009590198781976	0.000998662752836	0.0008383797575919	0.00047430716651685	0.000532976031567	0.0004953638965251
YLR361C	4.8206717939136E-07	4.87285592416E-07	4.5209010092472E-07	8.1460954777176E-07	8.2176483338496E-07	7.6175057956464E-07
YLR364W	3.2002198732E-07	0.0000003230390184	2.9361760758E-07	4.8784285287E-07	5.6716850568E-07	5.1328937882E-07
YLR368W	1.8622979064264E-07	1.945602407112E-07	1.5344347726944E-07	1.9767190017141E-07	1.7667831275028E-07	1.5513697911261E-07
YLR369W	5.107735090899E-06	0.000005712072345	4.7876142364785E-06	7.676046019278E-06	8.4905548952616E-06	7.5100368767256E-06
YLR370C	2.9203653157952E-05	2.931822811008E-05	2.7607114525536E-05	5.2482544234848E-05	5.6385014230272E-05	5.283481066864E-05
YLR373C	4.8956067520512E-06	5.105811931136E-06	4.3809968867328E-06	5.9621893484544E-06	0.0000062104046592	5.9956686188544E-06
YLR221C	3.8180080511244E-06	3.906982444176E-06	3.3847844836248E-06	1.8039263729544E-06	2.1990758661432E-06	1.917559672551E-06
YLR222C	4.6993885931538E-06	4.888044072912E-06	4.1863676789844E-06	2.8478726813628E-06	0.0000030402089172	2.9168653469319E-06
YLR225C	5.7688897098112E-06	6.083041900544E-06	5.392708953408E-06	8.9396659763712E-06	9.8662482707712E-06	8.9227310823616E-06
YLR226W	6.3060536970816E-07	6.166359335136E-07	5.4596127194532E-07	1.16950373641332E-06	1.20864291702E-06	1.22609602480288E-06
YLR228C	4.0545276414352E-07	4.506146792224E-07	3.801815697132E-07	8.6114220841008E-07	7.9716610416576E-07	7.9247565867744E-07
YLR231C	2.64429984915E-06	2.79854136408E-06	2.479676264118E-06	5.74841964672E-06	0.000005920907985	5.555926831902E-06
YLR237W	7.1624905215372E-06	9.389324561904E-06	7.9427255696622E-06	1.57271186411892E-05	1.82734601341248E-05	1.5602972441778E-05
YLR238W	5.4241524079249E-07	5.8780124210304E-07	4.93931328669765E-07	3.42840322681974E-07	4.58411905310628E-07	4.05551899381805E-07
YLR389C	0.0000188118424866	0.0000192620476188	1.6674735554145E-05	2.3827948126605E-05	2.562256255662E-05	2.3723882018165E-05
YLR390W	0.0000020102138055	0.00000247407594	1.95223781475E-06	7.66527162975E-06	0.0000085932940455	8.253393198375E-06
YLR401C	1.2686544837936E-05	1.353083647104E-05	1.1447917743258E-05	5.998950129834E-06	6.740346697128E-06	6.111306562032E-06
YLR405W	3.7095635809752E-06	3.968736477888E-06	3.2814100476144E-06	2.6030635992504E-06	2.8152589558392E-06	2.720744069121E-06
YLR407W	6.363831328848E-07	7.15158062304E-07	5.736651727149E-07	7.7803325546625E-07	7.450395323616E-07	7.8078903371385E-07
YLR409C	6.20445950637084E-06	6.5705353105392E-06	5.59668811272714E-06	4.23185471941518E-06	4.3691155814592E-06	3.96261796396752E-06
YPR098C	1.305415169088E-06	1.538944415232E-06	1.22711810328E-06	4.8143888186976E-06	4.6620863468928E-06	4.3684193853408E-06
YPR100W	3.138690287852E-06	3.44975177848E-06	0.0000030715497729	7.7722765904385E-06	8.040634738836E-06	7.3760874520165E-06
YPR105C	4.508691531504E-06	4.8241285055712E-06	4.14319608111744E-06	3.97990601709624E-06	4.22042670982248E-06	3.97744166573634E-06
YPR108W	6.6654061456416E-05	7.045250146368E-05	6.0072492642624E-05	6.8487840463896E-05	7.5545710444512E-05	7.0052309606496E-05
YPR109W	8.979609340848E-08	8.89243977888E-08	8.120359703484E-08	2.3751225976968E-07	2.2776433752816E-07	2.5845775123512E-07
YPR112C	6.56982622554414E-06	6.9150653485368E-06	6.03814769324676E-06	3.69896780891196E-06	3.7491766722774E-06	3.54826143778275E-06
YPR114W	1.58806937167616E-06	1.6971733743104E-06	1.4360088369528E-06	2.301736652532E-06	2.30494305184896E-06	2.19010613399392E-06
YPR115W	1.30449337410756E-06	1.3937566380192E-06	1.21244118480576E-06	4.37460598873116E-06	4.41193875582096E-06	3.87813314071638E-06
