copy/pgCDW	Lahtvee2017_REF	Lahtvee2017_EtOH20	Lahtvee2017_EtOH40	Lahtvee2017_EtOH60	Lahtvee2017_Osmo02	Lahtvee2017_Osmo04	Lahtvee2017_Osmo06	Lahtvee2017_Temp33	Lahtvee2017_Temp36	Lahtvee2017_Temp38
YGR093W	0	0	0	0	0	0	0	0	0	0
YGR095C	289.6613061	256.5018911	233.5724988	327.7943057	237.7448422	338.2018039	322.6757986	327.2668312	366.0349361	283.3501014
YGR102C	294.8466807	360.8707542	306.6180409	0	0	0	337.0342224	238.9480816	358.0440711	192.5696577
YGR103W	278.0359536	202.2704681	199.7607988	216.8125237	303.2086481	289.3699026	315.674694	271.8288888	252.6586355	311.6740866
YGR104C	0	0	0	0	0	0	0	0	0	0
YGR111W	141.5889181	124.0564964	153.0233986	244.5972183	171.6431124	152.2225322	162.7498492	146.8079005	150.3643829	228.3042014
YGR116W	160.7589778	157.7921951	155.1654756	174.4671272	145.1792566	158.5048615	140.4894865	132.2563745	146.3533901	161.1233596
YGR117C	0	0	0	0	0	0	0	0	0	0
YGR119C	595.7271859	579.6735234	542.2551326	675.1775756	557.5695034	534.8896689	554.7987368	532.9442925	619.9449605	410.2845906
YGR124W	2878.212964	1909.608161	2949.004431	2516.117054	3262.256717	3038.866371	3156.846685	2564.382285	2335.470768	2669.496316
YGR128C	156.9249129	208.7831986	178.2309595	278.8119792	264.4178529	265.3880579	328.8965936	255.1141632	207.3430392	288.9101078
YGR130C	570.2831503	492.1103176	391.0053669	445.1682356	572.5695308	552.4941881	444.9315991	601.0555419	599.1636065	150.613088
YGR132C	8017.344888	8430.249138	12506.21469	11660.70268	7839.607515	7858.414639	7621.764604	7918.516398	7533.523857	5823.639945
YGR135W	3913.268741	4119.841425	4114.028323	4004.68951	3763.414057	3780.482077	3758.90594	3599.776268	4104.80229	2870.160076
YGR136W	1260.704463	1435.878678	1994.378563	2707.326832	1196.521507	1103.028768	2450.361021	1426.077312	2016.319014	2967.569174
YGR140W	0	0	0	0	0	0	0	0	0	0
YGR144W	0	0	0	0	0	0	0	0	0	0
YGR147C	138.2779171	139.5604832	211.3099825	225.9384812	154.787576	148.1241847	184.484204	135.3466767	173.4532889	266.0918225
YGR148C	55.40837967	60.60955823	69.3232065	77.32885529	69.96698388	77.67936988	86.65335255	95.97843935	92.13136478	76.02618472
YGR155W	9294.741523	11956.48288	10478.48904	13996.2905	9850.5869	9392.404881	9930.676949	10897.48936	11391.45777	10859.55146
YGR156W	617.4665977	589.2573484	532.4673457	725.2155049	591.8205107	582.0569407	535.5304711	492.8622338	496.502323	366.7942217
YGR159C	137.5359355	76.79111968	51.4544135	32.24771291	157.1412758	153.3203085	156.2460467	136.951783	116.9842397	51.00215868
YGR161C	0	0	0	0	0	0	0	0	0	0
YGR162W	393.8905458	274.7987061	307.7061959	497.6999492	446.3561562	427.4880014	660.8290777	361.3127861	372.7944458	546.2494644
YGR163W	1236.993795	1515.01049	1011.317286	1541.900655	1155.238905	0	1103.522172	1164.584097	1341.44031	1089.869419
YGR165W	369.738597	333.03988	609.9596056	554.4645509	383.6311166	349.4149766	345.5881275	282.483036	253.839536	214.2407529
YGR167W	415.548798	438.5299209	397.0749475	389.0454723	442.8774072	393.6188673	365.4804561	410.1603599	416.6420234	340.4989952
YGR169C-A	427.1859441	409.1099957	467.7035717	600.9022684	440.3022175	426.7264508	406.438359	498.8741733	622.0544482	408.0007051
YGR173W	112.7968057	91.15184017	108.1302475	121.8626288	119.1302048	114.5955171	122.3646742	114.995578	98.00597721	92.00745543
YGR175C	6539.180426	1107.473921	501.8439611	647.6070979	6812.508079	6199.685255	4374.87389	2204.143551	1200.825709	661.960316
YGR180C	9204.89962	6690.862805	2881.212797	3278.725168	7861.025615	7113.904194	4590.201858	8863.579659	8128.910211	4625.845309
YGR181W	243.0251288	275.6429652	301.1839762	285.3992654	268.8794377	252.6730948	228.3274699	260.827978	304.1480041	240.2740421
YGR185C	4785.05269	4129.917112	5005.116906	6006.500652	5078.459025	4904.733158	4713.750949	5300.880332	5214.96658	5240.594839
YGR187C	1555.382925	1318.173289	1166.500827	1241.572789	1696.47869	1684.611769	1792.531404	1740.862385	1745.453061	1578.280896
YGR189C	40.88581002	47.35283518	43.76174083	45.96681723	39.2947183	44.44632261	40.79820083	76.61158186	58.21605858	85.94459009
YGR192C	123088.4763	83655.77207	69072.05579	87587.22869	134831.1899	132394.9374	130916.2328	148889.6893	135091.8519	191294.4428
YGR193C	1286.015201	1331.860389	1221.783478	1193.608016	1430.526237	1354.706209	1337.212832	1272.7863	1605.751545	1220.621352
YGR194C	474.1209602	605.8197728	449.7463635	615.4565023	480.6024446	376.1363547	429.6156934	456.595896	412.8038262	464.1661452
YGR195W	348.2527214	0	272.8740257	321.7325667	0	0	0	0	0	204.483917
YGR199W	0	0	0	0	0	0	0	0	0	0
YGR201C	0	0	0	0	0	0	0	0	0	0
YGR202C	225.1986281	263.8180577	303.5060455	474.353507	231.2515933	256.2779771	75.20612733	162.5460083	142.7859775	284.8591743
YGR204W	4377.966026	4637.605433	6107.026394	6157.421756	4361.664238	4475.022245	4697.079602	4463.195167	4856.568685	7168.221627
YGR205W	1890.157232	1829.663111	1569.963864	1592.177609	1660.12958	1867.796375	1767.678992	2368.588971	2945.783371	1381.15954
YGR207C	3569.307239	4289.341922	3459.429851	2329.408104	3640.973301	3393.54298	3579.150267	3287.719162	3356.269943	3107.590968
YGR208W	901.1123529	859.8638874	825.2051377	861.1260091	901.3219353	1021.748843	1006.086677	1197.395695	1173.904346	1245.267478
YGR209C	758.3155882	965.8075938	759.0166071	971.1622981	757.158093	746.9605846	645.6549372	786.8951717	898.5896273	708.8772514
YGR210C	319.5054626	423.794403	497.0098809	477.8715107	306.4575505	298.2112727	282.5679575	359.8572937	456.6396787	479.7962347
YGR211W	942.1817907	807.2589688	710.6170852	592.6691463	1011.534605	974.1837405	834.732173	1070.452968	1095.454263	796.5117649
YGR214W	86169.08386	81564.59523	88221.55653	81326.07975	88238.92937	74354.0294	65348.45041	80502.57252	93397.15809	71330.68814
YGR215W	80.21787793	84.17840965	142.677553	118.2620006	106.2374544	110.0552474	131.3106202	236.1741723	92.66516692	89.05505573
YGR218W	927.9240636	916.4159508	1100.154573	1644.470051	902.8306683	948.6156254	1012.033279	1004.39976	1219.369508	1620.484927
YGR220C	25.31661511	20.47081429	41.02737732	35.03316328	24.31991128	26.39548521	25.48974841	20.54261318	21.30462569	22.86902072
YGR222W	164.3992999	0	238.3441781	118.9653072	209.3140722	0	255.1690652	0	286.5909883	241.285628
YGR223C	0	0	0	0	0	0	0	0	0	0
YGR229C	72.46037421	83.73077724	66.96673813	64.80955279	73.73080019	73.55067783	67.53054905	73.63295433	80.5437307	71.7433844
YGR231C	2436.879965	2412.036705	3591.549686	3423.924372	2489.866857	2287.801273	2359.159996	2334.775028	2249.170356	1877.809697
YGR232W	44.07689956	42.46135108	35.95982597	31.54134695	44.86977767	41.67367852	40.65598344	42.63846591	44.24468017	31.45517517
YGR234W	51202.22744	56478.89942	50473.72231	25397.77031	64192.39487	65751.08187	84029.14626	31531.28477	19728.91101	13676.96806
YGR235C	460.9898761	601.6483093	587.4761441	468.1716067	427.7033771	440.8761844	458.4213108	440.5184931	457.6039883	262.4230595
YGR240C	9610.397859	10318.18509	8721.986541	10696.44833	11060.42597	11911.35095	13941.77803	10775.42607	11892.76091	18334.37547
YGR244C	2763.182132	3133.875495	2916.504013	1543.876423	2667.215449	2596.861043	2518.756542	2733.617907	3260.549566	1058.802612
YGR245C	41.15455404	0	30.2358089	47.29775839	47.51466222	44.48926128	51.58246231	45.65620806	38.76685229	22.04576509
YGR250C	366.5811648	466.080186	352.7723441	307.6816688	414.8230869	318.0509109	241.6405306	361.7239195	360.1881322	275.5519652
YGR251W	0	0	0	0	0	0	0	0	0	0
YGR252W	44.65239776	43.21938929	45.85208429	0	46.07732983	0	43.07958779	0	74.76769488	36.42731981
YGR253C	1429.383851	1475.619249	1502.684109	1482.372806	1420.354188	1325.573055	1487.655479	1452.625553	1517.043531	1112.485147
YGR254W	86651.92536	24891.61421	25195.85761	63643.09868	79702.00213	78348.5624	63980.64414	101596.4452	83236.52166	79105.93162
YGR261C	71.53632023	87.21852559	73.38095112	87.26361546	78.13929443	75.36421568	79.88212117	66.81957271	61.10855109	83.84681564
YGR262C	427.8821432	498.6620643	491.0469031	468.8626733	414.4228943	382.4347424	391.9217049	455.0648531	509.8936838	483.4118532
YGR264C	1257.354387	1350.233381	1349.796204	1674.979754	1379.457099	1392.449804	1548.561074	1415.73395	1456.400908	1784.579933
YGR266W	110.5741197	119.8711258	90.59702983	87.41257704	106.6949766	97.48972925	107.1116134	102.4344932	94.89776715	79.29078319
YGR267C	998.7417183	884.2889978	963.1093744	762.6089105	956.8192016	937.6332142	786.5176446	960.1640488	917.8818454	833.9602738
YGR270W	0	0	0	0	0	0	0	0	0	0
YGR271C-A	266.1723306	210.3085851	215.7613029	232.0611624	299.4678323	287.5742259	242.7247211	297.892846	261.8067151	261.4699884
YGR271W	0	0	0	0	0	0	0	0	0	0
YGR276C	0	0	0	0	0	0	0	0	0	0
YGR277C	474.9792578	458.8728111	527.6113021	479.2785843	424.9073016	397.3960882	339.1818551	1055.15996	377.5603405	396.9767117
YGR279C	683.1804029	1500.944473	2501.958984	1013.561943	785.5597541	739.2832464	518.0366893	1011.786414	1397.913835	2111.16036
YGR282C	33860.50065	29155.66215	30717.56366	30257.63902	31422.20318	32085.7474	26502.54945	33819.5188	41950.57951	44751.05487
YGR284C	0	314.9732489	0	306.5337535	276.51653	304.9212038	456.0102532	254.2523802	312.8315971	1006.860183
YGR285C	2360.361187	2104.142695	2012.045446	2403.982278	2544.968187	2629.453187	2608.652382	2409.883996	2438.475002	2987.9611
YHL003C	0	0	0	0	0	0	0	0	0	0
YHL004W	1208.294262	1208.85758	1952.212341	1661.046711	1182.671718	1225.265683	1185.334613	870.708698	927.2565587	1032.233036
YHL011C	4880.853295	4363.291969	3753.080371	3029.521182	4957.937495	4761.836609	4517.596379	5476.679986	5883.318848	5087.343825
YHL013C	76.04892532	0	62.87292285	0	69.40561189	0	53.11611245	66.27289652	64.56740207	74.1496966
YHL014C	200.0281632	178.0171978	363.7747669	389.8908652	209.2557925	167.9150176	162.2568727	188.0206958	207.8672648	227.8047759
YHL015W	24939.94066	23221.03719	23319.94567	22719.84836	25897.39136	27191.3414	27564.15657	27231.219	26985.34719	22773.83966
YHL021C	5242.932955	5628.821035	5191.323067	5039.954656	5711.547392	5578.270859	6014.510635	6267.890687	6863.01166	6623.95967
YHL024W	0	0	0	0	0	0	0	0	0	0
YHL029C	108.0494956	141.4831159	0	160.6199945	134.8514138	106.622764	107.9792798	147.0756804	123.4683156	112.0723222
YHL030W	103.3190291	112.1161132	146.2336858	170.7538665	110.3613159	89.77591587	73.58855796	97.89084139	96.63519311	139.937383
YHL033C	1880.469466	1981.810204	2147.590766	1760.423863	2209.745947	2167.088291	2315.451986	2070.634801	2099.383606	1689.978629
YHL034C	5578.505389	6414.976914	5779.951779	5696.85946	5641.242858	5104.091345	4868.614626	5970.302617	6253.953269	4751.409021
YHL038C	174.0819052	139.1534975	253.5553147	288.1364389	143.9877846	0	150.9809095	134.5096975	139.9371665	177.1104586
YHL039W	254.3780337	178.2194851	217.1285776	243.8545607	288.6680049	261.8245178	287.7414001	229.1441004	240.2111542	215.4987512
YHR001W	519.2028265	645.6762271	651.2112031	610.091501	548.7515731	538.9272586	535.1289999	474.9497153	522.9265542	450.9847044
YHR002W	0	0	0	0	0	0	0	0	0	0
YHR003C	0	28.85605286	0	0	29.28474192	31.09368699	0	20.05155779	0	33.76463985
YHR005C	417.3893018	477.7026128	378.9123291	258.8538634	371.8477471	347.5251143	308.5570652	442.4545113	497.438637	339.5620278
YHR005C-A	3206.023768	3397.864785	4312.69504	3783.44101	3736.000757	3388.396008	3957.443746	3094.37379	3285.576407	3496.985768
YHR007C	5295.65499	2648.357928	1799.156093	1949.26573	6698.847771	6547.670177	5954.888726	2759.611362	1858.973399	2063.674065
YHR008C	38663.77404	37819.72103	62604.5737	74688.50384	35630.84915	35778.70329	30060.5354	38747.81874	46998.6563	20206.13314
YHR009C	438.7484718	463.4256367	739.314363	522.7902171	352.2592384	347.9268033	366.9304857	398.2065355	490.0892361	518.7273424
YHR012W	344.1838792	308.6657784	377.3619525	385.4901419	436.5293602	248.6985283	278.543754	300.4959721	318.1450021	276.3056067
YHR013C	1989.317183	1843.470605	2473.974156	2688.648085	2142.666587	2180.755314	2051.628579	1932.869981	2054.566872	2515.588499
YHR018C	9816.240479	16609.48524	19878.30581	7831.23774	8200.89183	6827.171988	3959.347618	8690.575284	7091.902276	6465.688973
YHR019C	5594.296161	6014.084272	5818.769457	5777.7631	6537.711382	6414.134262	7066.283464	6052.310303	6104.816787	6172.504589
YHR020W	1873.803749	1667.426958	1821.59737	2179.944155	1956.921503	2032.462853	2096.222829	2007.794188	1819.402592	2657.390425
YHR024C	208.6849816	219.2189756	420.2852776	440.2726732	257.5032513	234.2696549	260.5289149	202.8017119	248.2636116	378.4016571
YHR025W	343.4130371	468.3985508	487.540947	462.9087732	769.6614557	442.2048336	463.321856	441.7038195	496.2755796	565.6387688
YHR027C	4704.190232	3961.660694	4387.121131	4805.172139	4930.396357	4660.917689	5344.675732	4513.391547	4710.037339	4000.232817
YHR028C	359.8321655	512.5466076	402.3659393	351.8428241	350.3086337	328.3337096	210.7850147	381.6270612	222.802543	193.0069073
YHR029C	3557.05052	8255.897774	3823.14205	1826.958274	3201.441259	3074.457669	2128.405839	3122.453989	3076.753316	2143.760299
YHR030C	176.4555378	105.15324	96.06132599	113.0402919	142.4349938	137.3941881	110.9380633	148.2817681	169.3040679	228.8183844
YHR034C	381.9288121	481.8687169	426.498144	375.1679952	444.0900646	389.9726293	279.0116895	394.0805915	527.3003762	530.5460851
YHR037W	1880.077762	3632.236567	2061.387832	1750.889841	1876.068159	1852.791557	2019.620355	1899.059488	2040.711003	1912.314217
YHR038W	1103.013418	901.4568824	1251.986488	1042.880055	1061.013108	1021.940673	898.2482107	1025.246878	1185.981261	1179.992487
YHR039C	247.7810825	191.7917454	120.596575	96.50124045	271.3765107	268.5522145	289.2416266	152.6239317	147.6090519	132.7780378
YHR041C	362.6719839	375.8371003	439.7826835	462.8438306	362.6676661	334.3329581	316.9818872	343.9230963	325.6433964	302.5972179
YHR042W	213.0173725	167.6655737	146.7710664	158.5856542	229.9145646	240.6707944	283.9907166	151.7471019	149.0131734	133.1655981
YHR046C	184.5013958	280.7809424	136.6631569	157.3884662	237.2041936	192.7122377	256.9526506	105.1368817	145.6793234	237.2717239
YHR047C	1297.668531	996.4955916	1104.553524	806.7603488	1271.675117	1089.536734	1008.951841	1156.714639	1227.196244	1095.384537
YHR049W	501.3249641	1369.60477	2403.653585	3695.675171	814.4295937	935.9118346	1587.286476	751.5004423	777.1297657	1976.972066
YHR051W	8659.838994	11074.86379	6176.20983	5133.318105	8507.494008	8823.894288	5060.925052	8015.357143	8038.399384	2706.439644
YHR052W	326.51678	272.0861792	280.5189589	325.6176587	344.8585222	350.6703413	354.6737115	363.3527537	338.0164036	345.3209223
YHR058C	0	0	0	0	0	0	0	0	0	0
YHR059W	0	0	0	0	0	0	0	0	0	0
YHR062C	76.45781077	70.85582908	94.47130689	76.47017132	73.2917432	72.55029302	70.90940338	72.40862733	72.77789979	60.14941528
YHR063C	388.0483924	720.6662763	607.8664609	617.7702947	405.8446688	437.0655516	430.9329143	448.5285301	360.3759304	598.9668636
YHR064C	14597.30416	14244.0774	14471.64627	15053.02772	17213.85839	16890.72312	18023.21656	17150.75292	17645.18945	20446.8621
YHR065C	125.0824323	100.5754618	132.4430088	188.664957	126.54879	153.3241195	139.3228852	132.032542	134.7082263	164.1873532
YHR068W	930.219148	768.9876054	1080.277568	1721.632318	1127.978546	1168.082594	1333.669901	1058.709428	1049.26609	1624.900518
YHR070W	151.7662114	143.5996116	145.5599888	179.7575829	169.4241995	165.6135344	167.672824	155.4978019	157.3310105	117.3544653
YHR072W	140.8458176	95.60519161	57.55649719	62.02343315	126.7820443	169.11323	148.5686562	92.23520248	84.35606585	86.50419574
YHR072W-A	72.80656298	57.30010674	55.35681161	51.99662494	76.42091553	73.73642642	72.84897	76.735111	62.54444327	40.34663744
YHR074W	1583.24322	1949.976135	1565.825597	1529.682875	1538.695699	1485.489515	1564.617306	1539.480548	1775.528721	1631.049243
YHR076W	121.384882	146.7848221	179.0278951	161.1031177	109.9280473	167.5125513	95.08827385	111.9357914	118.7337019	109.8451914
YHR077C	99.48324153	69.54000408	75.95342425	73.32987155	0	87.06415205	81.61041805	57.35145222	67.4814361	92.00403359
YHR083W	21.5528866	20.58034986	0	21.50703962	22.2411891	19.97803978	21.82877388	18.39734742	14.90142477	23.16781621
YHR085W	112.3337942	111.8949178	127.8633984	0	105.050697	122.1798619	135.8451695	123.3076431	115.086992	165.2552899
YHR087W	5263.326626	1583.563075	400.0301268	1676.027664	8090.245859	8669.171548	9269.006569	4985.959973	5035.985442	1680.969771
YHR089C	3223.922401	2420.690584	2543.980559	2582.725839	3542.920216	3347.728027	3403.678619	3124.018793	2874.650532	2267.721136
YHR091C	0	0	0	0	74.06600827	0	0	70.39093379	50.80475865	83.01889443
YHR098C	352.2749273	359.7826244	343.5195397	355.6624947	372.0072234	341.7079882	364.0434225	340.8727244	356.8914138	443.1303455
YHR099W	0	0	0	0	0	0	0	0	0	0
YHR100C	100.5158827	101.041822	84.25598245	63.32878205	123.4946294	80.96544751	92.51990593	117.9950111	114.3783318	60.86925382
YHR102W	0	0	0	0	0	0	0	0	0	0
YHR104W	1871.732023	1832.629475	1413.888688	1987.33955	2692.233736	3162.094192	3992.941604	2280.09023	2291.042335	2272.499388
YHR105W	0	0	0	0	0	0	0	0	0	0
YHR106W	369.28836	429.301074	220.2458354	198.0558865	360.5962736	428.1228636	382.6871606	468.0937018	411.63015	114.9667222
YHR107C	1693.046452	1811.012631	1825.350739	1983.756551	1719.790701	1662.224759	1514.028954	1673.052618	1548.628377	1063.117214
YHR108W	30.21863886	34.21026733	36.38209943	39.29796394	32.58444747	30.08370465	31.2618659	30.84432093	32.19623851	34.76486581
YHR109W	123.7181118	100.6443933	139.3897752	94.77218792	107.6737413	93.69474008	99.57864399	93.49793069	127.9383938	112.061564
YHR110W	231.3125182	282.7325627	197.9784294	256.8915562	215.7328193	247.461278	192.1341537	185.7348864	168.7287156	115.87352
YHR112C	365.4974131	494.7974047	769.7283168	1166.164426	344.783783	374.1051707	371.3720379	437.7562748	506.112905	797.5384433
YHR113W	3517.125704	3716.574461	2854.241175	2597.171024	3437.520236	3372.820822	3111.797968	3665.402345	4317.409958	2538.007366
YHR114W	186.8777521	180.5244373	210.1030497	304.7345004	183.956937	173.7218274	192.0895626	179.2695404	231.1407839	234.7602148
YHR117W	256.7358588	265.4781931	351.4121157	394.4523282	250.4657515	232.2892141	232.1023148	267.9058271	293.4144625	366.6297623
YHR121W	1212.679385	1414.118981	1555.448851	1389.358911	1362.239793	1319.203657	1330.481636	1335.99556	1280.016079	1432.602299
YHR122W	0	0	0	0	0	0	0	0	0	0
YHR127W	879.139261	1218.897821	840.2720973	818.7044913	914.7817773	824.9529764	781.8085787	834.1126249	905.2252097	797.9982801
YHR128W	1252.231021	1215.264797	1081.059545	943.2167836	1378.923614	1272.897858	1409.633049	1564.715396	1712.316013	1674.906604
YHR135C	0	0	0	0	0	0	0	0	0	0
YHR137W	1310.387127	797.0067651	1110.7325	197.9921432	1369.062809	1159.198525	1097.863818	1434.025503	1940.618034	386.7662615
YHR138C	0	0	0	0	0	0	0	0	0	0
YHR143W-A	0	0	0	0	0	0	0	0	0	0
YHR144C	0	0	0	0	0	0	0	0	0	0
YHR146W	658.6430022	689.7954853	570.9181917	643.4163288	600.6302297	566.2917336	437.9291877	737.6424606	838.5073259	541.010471
YHR147C	1070.239562	1034.022453	1395.551516	1241.773921	1059.691237	1025.043997	1041.093549	926.4887667	950.9435259	754.2082886
YHR148W	168.5217848	116.1908141	129.9137234	132.0578377	158.9418889	147.829163	155.6998361	160.9942889	150.5184582	148.7630202
YHR154W	5.232464367	5.382978588	6.39982211	6.604780268	0	4.105968165	0	3.956580016	0	10.583179
YHR158C	110.5841499	131.863263	132.6583059	136.94302	94.55849935	104.8050214	99.97485369	102.9603833	124.8694034	108.8479734
YHR161C	574.9866785	556.6215824	542.6356437	497.6537863	504.0797218	553.7959171	522.9334091	739.7795745	920.1827563	556.477954
