fmol/mgCDW	Yu2020_ClimR1	Yu2020_ClimR2	Yu2020_CN30R1	Yu2020_CN30R2	Yu2020_CN50R1	Yu2020_CN50R2	Yu2020_CN115R1	Yu2020_CN115R2
YOR254C	151.33165668715	168.187584311205	125.622228220604	155.609127592988	95.9166092271858	83.3871756607304	108.494664116291	111.454537361232
YML105C	346.891399244526	338.070161877884	259.614897243971	245.064680503418	146.828344996549	137.845378655392	182.939190426306	177.343907004662
YDR170C	164.170123269741	177.013591764988	153.428405572156	147.437355515271	87.9169198237501	89.1746251824191	56.6693182956879	114.641441334789
YLR292C	761.911362076838	876.608505937965	739.872425842008	805.10703158274	492.706769067325	472.754995941872	428.574917031289	617.278489597984
YPR055W	21.8545940022439	23.4347035920499	20.1796601650467	21.0540522687501	12.7071002242277	12.0557008945514	12.2612076867153	16.0857546613174
YGR009C	3.47624229795494	2.01712278546059	1.59303982938471	1.51955216358578	0.894364184359296	0.867359868863512	2.0671520386517	1.09489905131866
YLR026C	89.6242525913993	53.5317272251584	48.628607005963	88.7184451033705	27.8509190989035	29.6298398483366	29.6767269175267	31.5160939696724
YBL066C	15.8521569544658	18.0674290506219	12.5683435538578	14.4407134051777	6.84876080176286	6.77730228335761	5.38692202451291	7.45318439654014
YMR086W	7.44320028509209	7.45820523407912	5.95990715576949	6.56745447801969	3.91326939331555	3.91634494186568	7.14906600557002	4.31080068599932
YGL100W	55.9348942458491	67.1633580062072	81.3884825432327	111.136769526098	59.2318946851787	84.6325867490987	97.6222771592368	109.251523991868
YLR430W	26.0404784877424	26.7765692144145	18.8159986719266	19.4477409762338	11.1789919686974	10.4202418303482	13.5048000346874	14.3435645851709
YAR008W	54.9689362710239	59.1237485019147	32.5170651398625	25.6288880013492	13.8479858933507	14.1607495204402	13.1169150450198	17.9799521602312
YOR184W	5089.5587148772	6225.0830087008	4570.474368335	4500.93465352128	2659.09890654492	2492.00401512885	2182.9358440698	3126.03158534969
YGR208W	436.59423886692	522.537716710429	384.814750601972	389.970050188044	224.684620814994	214.225450937326	107.66908639739	288.173143004778
YIL074C	73.762249917338	104.097935039494	101.307064343596	152.575821602501	117.77782720193	108.771795400493	89.2955269286525	150.024256504394
YDR023W	1172.55353907622	1580.24677114218	1420.69519296347	1828.39694330593	1042.89259317263	1202.0012209728	1008.2572808812	1503.42895357107
YHR119W	3.56470790526346	3.1464161336818	2.48425886909891	2.55995650776951	1.2807665490243	1.26657723651245	1.98874080543414	1.55732498504272
YJL168C	38.7837298147304	42.6962787485421	35.7225158058543	31.55229730062	16.23069549022	15.5670158476979	19.8486262373522	20.4886442050792
YKR029C	30.6827260474069	32.3593948301461	26.7777305390092	24.9810419997664	13.2709620938772	13.7777870055094	13.4647254522726	16.7569707970057
YHR207C	38.5970223493255	48.8102067382902	38.5296695970048	42.7862077328871	22.1562934132442	24.8865232786085	23.1699133829742	30.8968534289139
YOR165W	730.645027180422	862.833784340288	583.136589153958	590.016406207205	295.270559820729	325.123935521211	183.669216124645	413.166296490521
YDL168W	127.551618617122	98.6917536448314	80.2090559387655	71.2713609447806	53.4217105082374	45.9368432141196	89.6178332890504	61.5184992136313
YNL049C	97.3248870116836	102.878275234534	66.0863836281497	62.9615806543692	34.1265764536558	35.9308679527688	42.3043165058656	44.9053287672585
YHR098C	755.33541489085	892.599026054374	574.759762272342	588.852497728624	321.947017675749	322.249154994442	255.58715336651	380.858540258932
YJL145W	1088.70026347393	1224.07660690958	1040.10269370467	1076.87517344297	618.837275061315	627.182657113573	601.177017432322	748.039355746005
YLL003W	2.37105217135601	1.86618314405573	1.82395748070157	1.88630823204457	0.841175269979914	0.978454952658922	1.02127538640599	1.22856197196536
YKL051W	23.6121092980601	24.7273771804471	21.0181907741271	23.7769833150307	12.2468717834933	14.6783643875444	6.61018145637305	16.8826097183662
YOR021C	196.957543198487	355.97562841287	260.865932136208	415.185093655313	269.261191137676	441.47182621151	335.379057883806	426.56920106199
YKL006C-A	37.978738828996	40.3467270275946	34.2216856576898	66.8276781537307	54.1751921906299	41.0451287757108	45.8402496027051	55.7579966272983
YBL102W	229.774062928696	294.907790303129	287.262837761807	287.074641726273	159.874577795712	173.937628831488	152.368215269689	206.626973362483
YLR336C	101.207191413704	108.011067479996	77.1979404405123	73.8162884217298	41.3940995268168	37.784251992752	34.9210006554258	52.0434598005623
YCL010C	22.7438528269967	18.8788898375043	14.0074057473905	14.3420663490093	8.35242504567687	7.89079965580624	6.38688625545292	9.96726231713212
YOR057W	68.7069422910448	75.5796285429753	52.1362174123678	63.0649526412761	42.6375885705947	39.208611779038	62.5615518729665	52.1162971841082
YOR007C	10275.9681193921	12938.2935616488	6779.69751647985	5923.36142829009	3265.90640240538	3854.81117455311	4423.81867234911	4673.18399059529
YPR161C	27.6942059398609	28.5124630145384	20.6575777452188	21.5781930489213	14.9997853374843	13.8379281244231	12.3257744402384	19.9428964146098
YKR043C	425.124339985814	438.283089109871	440.306659124735	467.128663869705	329.925072834462	279.658762061115	262.274078022455	367.785236208459
YGL228W	850.919836095546	822.182642554354	917.079176406781	848.518135709885	521.195089127259	578.733108217144	571.490480491637	669.026926860368
YBR130C	27.5277016646174	32.9257050754305	23.0582911786213	28.2562034896813	8.85876847341534	16.7954879323789	14.2863599942842	21.5693709104551
YOR035C	346.771865890311	381.061980713856	340.926504667754	304.085743528294	171.250247958687	184.447839381949	103.351647580026	238.358990910266
YDR393W	54.214670607617	66.6128786018198	50.2362644136485	51.5422610812206	27.5356860997878	25.6803048664276	18.4915836566124	30.788091062207
YBR263W	3417.13342921526	3944.69118948449	3933.07747387508	4292.15691545347	2310.33498273025	3069.92494515554	3712.81787203711	3717.90218271432
YLR058C	46514.4067048501	63872.1544758656	49031.8729474847	51968.1873418697	25616.1476385522	28717.6750542755	19790.7940368117	36567.3571672825
YBL058W	42.576627450302	30.4664113887814	34.9037268145723	30.9336871339653	18.7271128764828	21.856991095277	25.3290024149675	21.9625340724711
YIL104C	49.6675603362623	55.4557016565456	40.8521624133604	43.0462462336021	22.4129269152494	21.5170379816253	15.3066667980147	28.3750834720923
YDL212W	224.396980211197	300.190878856807	399.356536026797	481.331095182596	311.459703535215	281.175351249955	242.557766974961	377.373976987618
YDL225W	128.25493649678	125.795658696685	123.469685407978	132.474214717232	101.722768290145	95.6197068887624	135.243901593845	122.277562206135
YGR112W	64.8961947602518	61.9369910288444	33.1092979784745	29.4755063773445	14.1114175436852	13.8067392103556	14.4861160226835	15.7480023991861
YBR103W	15.7613162758827	15.3425943020535	17.1002652406657	18.1409487492086	13.0332966029815	12.3207872630953	13.3152930343359	15.4777586754736
YOL031C	293.865652611745	351.711318669237	248.967700062567	251.032442912716	150.32600191147	155.226784363235	83.210992214004	190.158840742247
YIL123W	26.9616027327645	28.4127168211583	34.1614072416536	36.483127183346	23.8713666768175	22.8731095248779	16.827852846608	25.0506935703114
YOL004W	156.888612707021	208.211498957689	151.819523644684	153.733300897262	87.6452819178127	96.9382716124393	60.5957524112464	119.269561498127
YNL236W	5.84788545524689	5.82822902967284	5.75018228818737	5.23199824158877	3.38932131198487	3.33919177837289	5.46618082903131	4.10560880282076
YGL208W	62.8218833303009	53.9649022641825	33.0080013115881	38.6675067423169	23.8524074690365	19.1506801431	39.9646822704599	23.2957631483899
YNL257C	6.43129883170577	6.48272500369823	6.82115770404168	7.23419619543231	3.80699908304324	3.78744969763129	3.55472991407252	4.59456736831355
YMR140W	11.9680081501391	11.3678592774124	9.11348378482306	8.10985424739109	5.93281027359023	5.63022602829281	14.4089076020875	7.43088267232516
YDL042C	2.72934225299668	2.62507972668452	2.55626320365803	4.24896246963301	3.05896430957476	2.45829495424007	3.65575400285827	3.35149896738398
YLR442C	13.71083639609	12.2201414855707	11.621877698242	10.5870370590348	7.8614256812127	7.55486769412235	9.99665571724204	9.77041570150774
YNL007C	2885.98648897692	2494.19220103543	2535.70980820378	2401.63162134341	2087.46426516276	1968.13526911979	3680.70151796279	2443.31155077189
YKR072C	0.118296382489692	0.130412252869316	0.0879512622769969	0.0862995785589874	0.0508009185198607	0.0500420755448619	0.0484595404076715	0.0624524543878705
YDL047W	80.9017875081439	89.1547072499613	72.2911761112771	62.8730826483139	36.4437266637356	35.2891318537517	51.7176830570157	49.3005885431969
YLR187W	21.0310860089976	18.2393045363999	14.1687089958142	12.9153410902192	7.71167688488646	7.65938608522548	10.9112049883289	8.8640201816015
YHR149C	0.765601734072349	1.26472898296658	0.792638249732962	0.797389458407117	0.688429796913765	0.627013514425459	0.639832911704353	0.800174469858268
YLR398C	43.6369726031279	50.2108799517683	50.4337098595985	50.4243583713089	28.3869622302382	28.4116161539108	27.591613428233	35.2514269322002
YPR189W	155.287569503103	190.809442084639	155.432348626169	157.943951674145	91.0534789197297	96.2667862990121	60.9167602418107	121.237722918481
YOR076C	22.3173350856093	19.7244780172265	16.1732237965606	15.6142965292992	10.573946978307	9.55500299676104	14.1967525884394	12.4088377774838
YGR143W	4.5873059506039	3.56535113281384	3.83716144431947	3.30328651495287	2.96240812799818	2.81380176225968	3.29231266952525	3.21295109172257
YHR206W	54.2615404888832	63.8055479457369	67.2207199226025	71.8473702422099	43.0768589291788	42.0060021786465	35.0746239434984	57.7119011864533
YNL167C	16.034916119799	18.3856001535211	17.5739033783759	17.413224317658	9.25830012689641	11.3152896134708	12.6209719315638	14.855411370814
YDR328C	3933.65176722195	4038.79277927609	2613.29832667318	2276.91698240995	1176.32123742618	1287.5879865074	536.398889701823	1594.63868282105
YNL311C	5.25393233058482	7.06772663042921	8.61078800548329	12.2899979001154	8.96003276644492	7.04954644103766	9.09688259938443	9.56353910567242
YBL061C	15.8206623093725	13.4365683353242	11.1038906898876	10.7844074682274	6.76101946945245	5.83841923004877	12.9236375406694	7.6437244960876
YMR216C	15.0551331437912	13.2563069551594	16.6598775341797	14.492800765933	8.0605648576783	8.28315210132835	8.08876434123808	10.8864284760316
YBL007C	158.158220269464	126.191517526281	130.896261282541	130.856660624897	95.0168279359905	82.7313426620319	122.19587304597	106.842883705244
YNL243W	451.564450329713	532.718958622656	382.893532734412	391.695284502289	224.191639936829	223.508420035008	144.582271579683	282.827620800538
YDL052C	1407.89671446513	1310.51409788221	839.82651573887	782.79944202323	440.551865357832	408.606117803044	609.706458661373	507.780257683169
YDR515W	36.1749193291775	43.3970522828988	20.9753525678649	23.7051535857151	11.6729118369921	11.5890534401042	6.2944687985964	13.2527686323991
YOR008C	32.3248333306975	33.7818418836707	26.5351117440187	32.209696255965	17.5149120951218	16.7434140147775	13.863459953432	21.4262526511733
YOR195W	18.9100378748004	21.4888633568111	19.1439832867343	23.4408266516165	9.33203571694165	11.1897193704693	12.2438227174491	13.5361582772222
YIL105C	241.261024666559	291.208894118671	192.349350017503	173.80762130648	109.269017862363	115.387118960513	121.650474756508	143.2679884288
YNL047C	45.4332803642491	58.522986920395	62.5413968198168	65.2768812146203	41.5022895483098	46.9727272377741	34.5342556765624	57.61916069761
YCR024C	64.3623479717955	62.6027827508006	47.5107919061261	41.9146039729638	25.3862582254443	26.1852851256499	35.2619832423687	29.7106960465595
YIL147C	3.89101378400719	4.26963401502199	3.40802053487073	3.18820349125728	1.69559054710248	1.68967139464714	1.8984722378576	2.13399832843876
YHR030C	23.753023365826	30.2405631416155	26.9600377597665	31.6134705835222	23.0911903632222	21.5750067283217	24.6975068973099	32.0627304108999
YGR081C	82.0725873817846	74.500113572121	113.846459365808	66.9291673606169	42.1583145390293	34.8852499686234	60.9606716184056	47.4028984867765
YDR189W	164.81354125844	215.106950535951	187.392414498167	220.688494478253	140.490346974547	147.809599316927	117.692784148183	190.583015270803
YER029C	35.3266836511038	38.7162375195466	50.7953184667177	63.7245445628397	48.5176003895318	45.2372266525673	56.1341181817962	58.3827940333968
YFL008W	15.8466200700418	15.0321666137652	18.814012674587	17.5164675830822	12.5556141839399	12.4315630468864	15.7071836117862	16.8414505850612
YFR031C	17.9069027931905	21.3983458158856	16.9625001508008	17.0113601654479	9.449000197843	10.4747679304922	9.37843112279594	13.2748856321727
YJL074C	104.612352317073	132.029931766902	136.770645065754	151.406605037195	98.5999642999028	107.885885350414	86.9022157263188	146.856657757118
YLR086W	23.8512927926628	22.5537839935961	17.975608973176	17.6281131627394	10.1760816104421	9.3072536089941	9.39360555699952	11.6227952508165
YOL034W	9.41415102566054	9.64116409947509	9.12443466568034	8.99083589930511	5.55205567906306	5.22120363382435	5.72964380966469	6.86309791782363
YLR383W	6.23756012784032	4.93389901712081	4.27713272021598	5.07626501023877	3.16914807803566	2.93429834854599	3.82343533733187	3.89909065173882
YGR074W	351.036634812169	270.766028683815	224.508797115841	226.514091309474	164.21382202519	136.080864931299	343.038719723949	185.283436486851
YLR275W	350.848882277961	312.82695268833	227.159345369948	207.9604607001	122.789321937794	120.562190101473	183.723973056909	156.179645505651
YOL122C	11.1054258235188	17.1001134866021	6.30764862046346	5.8963701776138	3.42161518459643	3.28257765064906	2.4609732807036	3.79897513677321
YHR050W	64.9021306525464	68.2232283007469	63.5733071930609	62.0695816401918	31.9244370450958	31.5385953390872	22.9143364844228	42.2716496946797
YLR034C	429.586875766638	465.896642563428	665.721451130643	646.748694869087	411.65590958719	405.15486888001	404.482440736104	585.069310111771
YGR229C	19.2003624050112	25.0851521274351	27.7105443558464	40.7927285333394	32.6085959897779	29.8082994548862	28.131630585868	39.5163108985866
YNR015W	11.5321051991348	15.7145203461855	10.6630654720963	11.2311269332968	6.63521682640566	7.39450997998558	6.60129063098028	8.40364310666596
YDR510W	7208.79505373883	7502.0556776463	6599.8116361171	6837.21774075124	4433.55412449799	4288.35514559494	4804.7573390746	5350.66451157635
YKL079W	27.1516945958037	36.5127703133814	25.7352418027805	29.4044977023228	20.3024116940385	19.3039773791731	22.3058608245499	29.04304019516
YOR327C	29.1392739708593	23.8163107850472	13.6888050623216	13.2072006301062	6.96724579909447	8.73993875444527	7.21692382207725	9.21923232569912
YDR477W	304.141612387845	353.300424226369	246.024151755928	259.470121436446	143.235200172613	140.009777065427	108.893627147508	167.037914715057
YNR023W	24.4026692140429	30.3544761498371	35.5941127341368	32.5442602785649	20.8447977684162	32.1777440113573	33.6076107092271	37.0707951639183
YOR290C	31.3129872392008	33.5550219797354	21.7281756062546	19.8654779492901	12.4776120304403	12.359917570531	15.1676959531777	14.8228727568229
YGL115W	729.322217379829	883.881534915521	736.657891981779	773.139422202573	452.902450268033	440.822864452119	301.238362086643	519.020302723497
YLR025W	64.2591025174376	62.3887851603412	68.5768073182969	94.5928260258925	80.2274006439717	67.5016440775092	123.62821662811	92.7763565773498
YPL002C	63.5371772453134	67.0028751493139	52.4736269233642	48.2900006292223	33.110766762987	30.6677101878744	21.4672324218154	38.6143353884154
YIL016W	331.674169512544	360.82344845211	277.816424695862	277.976643295188	164.394789045541	169.205286826927	169.787064199887	215.830212497831
YIL061C	7.89114225466548	8.29335632437086	7.54153397172098	6.60113092381357	4.45753787113432	4.45284351849789	4.44985913623761	5.71636644031533
YDR011W	77.0129096459233	83.8779519818805	52.8068939009314	56.993861678927	35.7940324560775	32.8604584071836	40.4457501925201	42.9776959142764
YCR033W	5.40478184472429	6.20473337306553	5.68414591004385	5.47415610463229	3.0128092351402	3.19520752792761	2.25198247170001	3.76875230084591
YKL173W	76.9169392467187	76.2081100782565	50.7997998127639	50.3255376112055	25.9490348170963	26.4749899575788	29.7769789967155	35.476433209171
YEL026W	692.249873395713	1135.51170321729	880.272584662319	1332.24242567111	807.226159257114	809.872802402219	747.463846560995	1042.11573838521
YDL098C	10.2202413951975	8.60513536110947	10.7089346903307	11.5164033529509	7.00872789096066	7.49421571798998	8.68468158273961	8.36711529532682
YDR240C	24.7494234669874	27.3470622134021	22.1517847205728	20.7484334984455	12.9212914708061	12.8970188609289	13.1652382424154	15.4573801368551
YGR013W	3.8937773509439	5.27005585505298	4.42519447068674	5.48023716956673	2.21427972740219	4.43540960104382	1.82896901626663	5.06892795018904
YOR357C	520.34651576117	476.106988905504	367.257480477926	328.412274751153	210.407505776949	199.375119569544	388.642296447917	253.590313436405
YJL036W	52.4996062371508	67.4841724108889	61.9697469984555	66.8822633091121	37.7884266563062	47.0356265399139	28.538516878907	54.9729054553605
YDR425W	3.29540527949254	3.55762314610508	3.61434950829727	4.0787386884396	2.58391496749003	2.58049182494395	2.13120222094473	3.10803326644392
YMR096W	4.75434379949031	5.58998077967522	0.482811530923495	0.475340674798086	0.322345719253755	0.385937442145649	0.46520348119576	0.769770777720061
YFL059W	183.543146449055	246.25792650583	83.3581775673626	86.3662873966256	33.2207067527889	38.9336616261852	37.8753807784922	39.6779816278623
YJR104C	89268.407313618	98141.7035349825	122964.278275828	141551.689355498	75359.6520715924	135683.262329224	85541.119819372	126537.597265862
YHR008C	351.780272790676	527.403464816479	483.017003175313	687.8124654743	425.145756633828	634.102603245629	618.554321991848	573.617594656425
YLL011W	47.3186916054575	42.2291577077233	30.1212226497538	30.0256772319491	18.2898345719346	15.3851327993949	32.5972312013306	20.244631266723
YOR353C	20.7358022488177	26.8179329308602	27.2370358041029	33.0652012842887	19.6810112114883	17.4355752666976	14.4094676320032	22.0396778544615
YDR006C	10.2760301205217	11.330568547464	12.4259559099981	13.1988371245271	7.26341536077087	8.44206727673329	6.3260325105256	10.2837713739671
YNR034W	34.842897193431	49.8871157005358	38.8336013842509	40.6742584703451	21.5439122921382	27.6299570708243	21.7315195666439	34.8748522786491
YCR073W-A	262.163676055555	306.37905562702	259.791795038778	257.452236248282	161.354454900821	152.423538583342	145.000359056487	191.272477938492
YHR163W	413.17538323211	566.762306856111	443.371958650315	811.59191168628	453.751869507131	757.590982538279	809.5086744599	945.04346654635
YGR248W	47.1761810322725	40.1237834413311	50.4549404200522	46.7202472784967	41.8002646436151	46.1154466028412	66.5518100697214	48.0327419434601
YJL192C	64.3274284880734	62.1590299347222	50.6222479394656	49.7632069390482	26.8687112462688	27.6925100817066	22.9836065123373	35.7107905246809
YMR066W	31.6168378733276	31.2728048066397	26.0569429489081	26.441727800901	14.1856021803314	16.2643098921933	13.6238770574384	18.0320364352176
YLL021W	31.7861472325707	31.1309707470619	30.9405750256801	31.9945513404726	20.4503536215833	18.479070448202	19.6061264394119	25.1118356808321
YCL054W	215.092523904083	211.935239596274	116.926321179586	114.516649406304	60.4302680802655	53.377161592071	58.5992805190488	73.463925819213
YFL002C	59.0326265894601	52.1165854630962	34.6235836742305	37.5747468953322	22.0156568246019	19.7478278015763	32.2878269253191	27.4898201431516
YJR010C-A	45.6123163681489	50.8356340985497	44.8979006250601	54.2194616583332	33.1551481354649	32.7296275176835	38.1466718528708	39.861269636284
YDR356W	26.0929062088136	24.9350866955632	23.788268282685	20.9305379971011	11.5226340195131	11.1902674416003	14.1501560936039	14.9558292727168
YDR201W	13.9163590780416	14.1792002023666	18.4551649160156	20.19964030622	14.0083951797585	14.3880987172261	14.7103641005794	18.5326230076635
YML055W	473.328168844973	497.599905006715	399.404065305293	385.091446282933	209.500762025465	206.010757726432	185.929204312006	260.428693729641
YER018C	14.5001690787961	12.9283279914349	10.6921567122749	11.4045514662492	6.44740635106708	10.0710586455897	5.38489373769974	11.0930931033519
YLR066W	95.8695028916256	178.710253032604	176.238678726641	306.970060894085	125.2548098221	319.656056748695	384.281472751003	395.474502927791
YKR037C	2.1549167618812	2.75089827476748	2.2166572354746	2.8765946099083	1.68781649705059	1.88491108582955	2.15447181081221	2.43199013438653
YKL042W	53.1412552591555	61.9376645408566	70.2461245506706	70.73461210085	44.5559856375732	45.9481078707979	39.5128563178701	58.4493520681983
YAL047C	32.229136366215	35.9404600738899	21.7501805307762	20.8205660438551	13.427099971512	13.3253795171824	12.1352041741707	15.8576204743766
YHR172W	69.2924374316812	82.9991186099991	78.563125424769	80.5923444313981	49.5723218748502	47.5692908567815	28.3143972143757	64.7262045172472
YNL126W	66.2194717543672	81.7324727032203	78.9222784620452	79.4274260934337	48.8557810270201	47.7052589900654	35.0216368509019	62.5095350517109
YKL184W	38.119879771667	45.5614963839104	33.2597777977794	41.4957344353813	20.162995633815	23.1862390580958	23.922333109225	27.3578808521183
YOL052C	171.684835282551	199.968230882908	114.674671029211	102.311522926824	66.4409330571067	67.5945218252071	66.5546061048193	85.4057879050405
YEL031W	245.431560563858	221.022820163733	226.646815817889	243.403131453556	172.461767365062	148.76029441494	235.221127120624	197.839777738539
YPR133C	303.387509269509	290.902283371188	216.896767046685	202.373659137907	132.406035596555	122.715604690476	186.146345529776	165.700994872377
YKR031C	9.87016398203905	9.28705595205267	10.954512007331	10.7251284547646	5.98047573807428	5.88265333532621	6.85824880164464	7.3939761848578
YPL138C	13.574102046936	11.2423936477212	10.5894892214831	10.6502687828873	7.77279590501475	7.49695421471233	10.2456453449335	10.3215741663874
YLR424W	13.1829556566245	16.4496867130392	13.4174164126513	13.796523469186	7.42654444714984	9.21497379354768	4.54091869234963	10.8740500751148
YDR464W	4.64403047383763	4.75350291737081	4.35314707684951	4.53358526821086	2.58626238884405	2.66697411160994	3.17476510146839	3.27946550454241
YNL202W	312.021110280544	376.683705593239	59.8566796876801	58.1924250001751	30.5406858553551	35.4305346218171	30.9619524671984	38.6474380757742
YER148W	166.773618036015	182.293376584727	143.648975112797	131.83746954297	78.6897183847999	72.7236070090796	96.0747809397689	98.8673717410841
YGL207W	827.887913157157	834.542609578031	638.750702109952	587.321472161675	374.577059409066	352.60849323539	369.928230931106	454.183030724656
YER161C	9.39616339091967	7.24833540800436	5.24079038646785	4.66722695296937	2.74412703873225	2.74046639495528	6.16425296161069	3.58173656666149
YKL020C	4.57240705130922	3.88463575702951	6.91460858537133	7.96470473564978	5.48715027938952	4.83069377418543	10.9771598849543	6.4986972008719
YDR392W	82.510113843341	53.3623932299479	80.0851204842698	47.1723952131593	20.3269145140448	25.3366127033689	44.7574898868015	28.1580563200076
YML010W	86.6398855743215	105.583527782083	110.283780903738	126.392779797732	82.5032972774077	84.0324053862164	87.7097716747857	108.705388840942
YGR116W	319.684372368663	320.61157472425	275.299454453477	274.552781117733	174.343246074123	167.948403771991	230.114766432005	225.584948195155
YBR081C	47.331160333135	52.2061408327429	41.0053030398544	42.8318479026463	25.5202635071221	24.9696456375185	18.3002662236807	32.7741303824799
YLR055C	18.383708242723	17.2116847136108	14.6007061040232	13.4457864167828	8.78237961144254	7.64696027366834	9.19740220058673	10.6382285267179
YNL224C	16.7274039893994	15.2820064616825	10.7333720781747	10.9423868860839	7.27410878474288	6.26228926450603	10.6066685518378	8.22954158664748
YIR012W	1.42374213687467	0.500030931122655	2.19377462003078	0.556735469703575	0.517454319810112	0.400165166694544	0.389053368225152	0.545267073777482
YHR041C	88.7981859247863	107.922517694274	131.565707666172	155.304602260678	94.6497976643067	90.4962763029923	61.7884451105952	124.812753939127
YER022W	34.0493650440758	40.9948973948877	31.4200761007178	32.351531052244	21.0198055098825	21.361952709058	15.7478374351843	26.426372870029
YGR104C	15.7678599620466	18.8725587554914	14.8317318013273	15.2525828005033	8.34626999755802	9.6338361790996	6.02082380540701	12.3112496242514
YBR253W	70.8233881867098	89.3496482566386	68.7208630388297	64.8598526108687	37.5068822141978	43.6031512791666	23.3120027055609	50.330137868352
YML034W	121.241466964564	125.155138389445	146.980588868722	142.073016477717	91.7425872169388	90.4867349691822	106.853184965471	119.480062506021
YLR082C	25.5068561305246	27.1109568045249	28.7710939275583	25.2125501322474	16.9182385485169	18.1200415405468	8.91034567236491	21.2694092026967
YGL097W	623.08828820615	512.431875455875	303.29368753936	272.161110457622	163.544591873191	147.093368475441	270.027067330277	185.09489687332
YLR119W	130.56627927877	163.03182560328	149.344173724375	181.414843378584	103.505059840477	111.719922238726	50.9322766560483	134.818098414036
YPR032W	11.9219050681431	10.3733317962664	11.1681367840436	12.1556912114324	8.44923237046569	7.27779786341228	10.6820194721215	10.9944840524517
YNL189W	1683.79111226747	1517.34511835205	1113.73060843398	993.79460804036	606.83292451741	607.571069560037	926.415448793273	799.815575507081
YDR292C	358.042121222779	385.93748836583	289.884970894973	289.881671776405	176.080556231395	175.422711988861	205.806934179896	226.425765408536
YKL154W	83.0345352491425	99.6889632755864	117.539252760038	161.538547405362	106.505409209151	118.089983118715	98.8065835223887	153.461406297568
YDL092W	846.975872667129	724.440666701016	497.744166240889	478.530989644453	255.526256606261	284.840588449185	517.389464463843	374.70565098146
YKL122C	210.584177327455	178.472930067261	141.116276560743	132.087399138223	83.8683969796993	80.9680908182699	148.073460611637	102.574968228131
YKR092C	142.19454999615	139.125669445537	79.189419855416	101.041177518481	69.4553313689646	56.4183043970362	59.7272304110796	69.5445999766802
YPR088C	416.791989670818	449.327438695601	446.07247756638	478.982046488902	323.513395482929	289.51215177994	366.016720395093	366.654022429095
YPL243W	362.328693862553	412.662612926386	262.884473341974	280.431537837694	168.285529110381	167.672334556434	137.976396265336	215.825775358942
YPL210C	1082.19897526602	900.464807499748	555.596069369689	476.278502655702	266.035316160398	251.538734423717	431.532868212095	311.633756025205
YJL092W	14.9263350583438	14.5567006254276	14.3637291452592	13.4342451700901	7.94498370274147	6.97711471154628	10.1387486213179	10.13770222128
YNL138W	1027.62207194127	1579.16671247887	994.257808762373	1210.50217454259	658.51299328046	789.004465429258	306.622458683371	960.089420806201
YKL218C	302.596946843337	279.695632707127	272.786512722929	329.725238776435	196.536642529049	193.258934758319	320.479991820648	246.364930654666
YAL005C	6480.86815636426	11632.795642034	7579.38393202939	7875.5415648429	3706.35259268778	6230.44103268177	3166.07817901905	6510.72542659333
YLL024C	535.98440980695	1147.20915601314	1244.87408931696	1977.35112260808	1151.86018351927	1465.4590352829	933.275179380966	1966.26838849346
YBL075C	53.7066026955692	35.1561255711612	1.55076212642008	1.81033897267846	1.10367472879674	1.63980110018583	2.80028173296065	1.3777609624805
YER103W	92.8457949933965	149.882328491577	36.9228382708868	47.5441663542411	29.7539870226234	49.9523796788847	29.6288850317329	46.0140337602538
YDL229W	3.11753572458855	10.9875464954984	6.7581652115901	7.31734376155547	4.41699504776133	3.1779031323359	0.826965657590696	1.96282252291335
YNL209W	59.3553917516312	60.1740445882103	50.2800922354947	50.4955171230825	29.8418951740147	46.2558941133622	39.7506747281407	43.0636454793962
YJR045C	9083.27126671133	10744.7416132229	6915.67423423302	6715.6387780936	3524.32572684795	3474.49651438809	3579.29034530526	3703.48654632199
YDR293C	166.039905931206	161.957875653183	118.234786284758	98.2971020002483	59.6847812411467	64.1137862306619	72.3297967897224	76.397930976404
YPL106C	4593.76994614614	5046.18718531783	3272.76833553725	3633.81144783105	2172.35558388231	2800.28430958095	2972.66781613357	3375.95191223355
YBR169C	138.672946958047	130.214609115628	54.0224476013257	44.8506158179911	35.6888443149427	43.8411295680327	53.5816815712909	49.7795243906626
YHR066W	21.3157765373975	19.5167861233265	18.8637762938423	21.6886969842109	15.0445130919885	14.7044405601794	19.3113816420337	19.3110456019825
YDR312W	5.71835745952806	5.32586253740816	3.89130679930304	4.57611491629024	3.18469168308132	2.60876324175936	3.7912803925578	3.57877087437638
YBR283C	2545.32399947151	2760.60739480421	2147.27657214265	1939.75180194778	1086.03385113485	1013.2495244361	935.168318796023	1309.74015232507
YKL124W	1.75283742029856	1.78417989217076	2.12016978251769	2.55363112273599	2.24337468084122	1.983869339975	3.65561647503476	2.42022906677227
YNR031C	19.5989205391747	22.9687173570606	21.5844068508295	22.7500361095674	12.5768666197118	12.0067000020282	10.3861735048309	15.3811320287421
YLR005W	42.1183952999573	46.2370171899359	40.5071544184581	44.2239432621365	27.5381954339895	30.9711747927721	31.7940983646969	40.5227892036523
YIL143C	27.9653961810705	28.5430477096593	17.1597814977737	14.0378634234826	7.22775804244142	8.56123283733315	7.10455762126344	10.9110949389089
